doi,repository,object_kind,publisher,landing_url,landing_host,prefix,client_id,title,error
10.34847/nkl.ed24g6g6,NAKALA,dataset_repo,NAKALA - https://nakala.fr (Huma-Num - CNRS),https://nakala.fr/10.34847/nkl.ed24g6g6,nakala.fr,10.34847,inist.humanum,"Glossaire multilingue du taijiquan et des arts internes — français, anglais, néerlandais, espagnol, allemand, chinois (caractères et pinyin)",
10.34847/nkl.f3e98xlq,NAKALA,dataset_repo,NAKALA - https://nakala.fr (Huma-Num - CNRS),https://nakala.fr/10.34847/nkl.f3e98xlq,nakala.fr,10.34847,inist.humanum,La céramique du début du Néolithique moyen en Provence occidentale : matériaux exploités et dégraissants,
10.35097/1921,Karlsruhe Institute of Technology,dataset_repo,Karlsruhe Institute of Technology,https://radar.kit.edu/radar/en/dataset/KzhOAFsNNOzovfFM,radar.kit.edu,10.35097,tib.kit4radar,Seismological evidence for a multifault network at the subduction interface,
10.35097/dIDjKJPeUpZFWjbQ,Karlsruhe Institute of Technology,dataset_repo,Karlsruhe Institute of Technology,https://radar.kit.edu/radar/en/dataset/dIDjKJPeUpZFWjbQ,radar.kit.edu,10.35097,tib.kit4radar,Taltal Seismological Network,
10.36863/mds.a.14005,Unknown (DOI not in DataCite),unresolved,,,,,,,not_found
10.3917/comma.151.0035,Unknown (DOI not in DataCite),unresolved,,,,,,,not_found
10.3917/ethn.174.0673,Unknown (DOI not in DataCite),unresolved,,,,,,,not_found
10.3917/infle.049.0031,Unknown (DOI not in DataCite),unresolved,,,,,,,not_found
10.3917/inno.059.0151,Unknown (DOI not in DataCite),unresolved,,,,,,,not_found
10.3917/rfas.232.0189,Unknown (DOI not in DataCite),unresolved,,,,,,,not_found
10.3917/tt.036.0109,Unknown (DOI not in DataCite),unresolved,,,,,,,not_found
10.4000/books.dice.2527,Unknown (DOI not in DataCite),unresolved,,,,,,,not_found
10.4000/laboratoireitalien.6880,Unknown (DOI not in DataCite),unresolved,,,,,,,not_found
10.4000/mediterranee.11208,Unknown (DOI not in DataCite),unresolved,,,,,,,not_found
10.4000/mondesanciens.3095,Unknown (DOI not in DataCite),unresolved,,,,,,,not_found
10.4000/netcom.5605,Unknown (DOI not in DataCite),unresolved,,,,,,,not_found
10.4000/reperes.3169,Unknown (DOI not in DataCite),unresolved,,,,,,,not_found
10.4000/rursuspicae.1311,Unknown (DOI not in DataCite),unresolved,,,,,,,not_found
10.4000/trema.8056,Unknown (DOI not in DataCite),unresolved,,,,,,,not_found
10.4135/9781483381503.n278,Unknown (DOI not in DataCite),unresolved,,,,,,,not_found
10.4171/JEMS/1224,Unknown (DOI not in DataCite),unresolved,,,,,,,not_found
10.4230/LIPIcs.SEA.2020.18,Schloss Dagstuhl – Leibniz-Zentrum für Informatik,dataset_repo,Schloss Dagstuhl – Leibniz-Zentrum für Informatik,https://drops.dagstuhl.de/entities/document/10.4230/LIPIcs.SEA.2020.18,drops.dagstuhl.de,10.4230,lzi.drops,Space and Time Trade-Off for the k Shortest Simple Paths Problem,
10.48550/arXiv.1606.00309,arXiv,dataset_repo,arXiv,https://arxiv.org/abs/1606.00309,arxiv.org,10.48550,arxiv.content,Prediction of miRNA-disease associations with a vector space model,
10.48550/arXiv.2402.03160,arXiv,dataset_repo,arXiv,https://arxiv.org/abs/2402.03160,arxiv.org,10.48550,arxiv.content,Equations of genus $4$ curves from their theta constants,
10.48550/arXiv.2402.03160v2,Unknown (DOI not in DataCite),unresolved,,,,,,,not_found
10.48550/arXiv.2403.17490,arXiv,dataset_repo,arXiv,https://arxiv.org/abs/2403.17490,arxiv.org,10.48550,arxiv.content,Reconstruction of hypersurfaces from their invariants,
10.48550/arXiv.2411.07857,arXiv,dataset_repo,arXiv,https://arxiv.org/abs/2411.07857,arxiv.org,10.48550,arxiv.content,The constructive inverse Galois problem via Hilbert modular forms: realizing the transitive group 17T7,
10.48579/PRO/PLNU9F,data.InDoRES,dataset_repo,data.InDoRES,https://data.indores.fr:443/citation?persistentId=doi:10.48579/PRO/PLNU9F,data.indores.fr:443,10.48579,jbru.bbees,"Photosynthesis, water-use and nitrogen relate to both plant height and leaf structure in 60 species from the Mediterranean",
10.48579/PRO/YBFNYZ,data.InDoRES,dataset_repo,data.InDoRES,https://data.indores.fr:443/citation?persistentId=doi:10.48579/PRO/YBFNYZ,data.indores.fr:443,10.48579,jbru.bbees,"Evolution des limites de la bande fluviale de la Roya de la source (Tende, France) à l'embouchure (Ventimiglia, Italie) entre 1945 et 2020",
10.48670/moi-00242,Mercator Ocean International,dataset_repo,Mercator Ocean International,https://resources.marine.copernicus.eu/product-detail/GLOBAL_OMI_TEMPSAL_sst_area_averaged_anomalies/INFORMATION,resources.marine.copernicus.eu,10.48670,jugt.yxcdej,Global Ocean Sea Surface Temperature time series and trend from Observations Reprocessing,
10.48670/moi-00268,Mercator Ocean International,dataset_repo,Mercator Ocean International,https://resources.marine.copernicus.eu/product-detail/MEDSEA_OMI_TEMPSAL_sst_area_averaged_anomalies/INFORMATION,resources.marine.copernicus.eu,10.48670,jugt.yxcdej,Mediterranean Sea Surface Temperature time series and trend from Observations Reprocessing,
10.5194/essd-17-1461-2025,Unknown (DOI not in DataCite),unresolved,,,,,,,not_found
10.5194/hess-27-3293-2023,Unknown (DOI not in DataCite),unresolved,,,,,,,not_found
10.5281/zenodo.10083020,Zenodo,dataset_repo,Zenodo,https://zenodo.org/doi/10.5281/zenodo.10083020,zenodo.org,10.5281,cern.zenodo,"Data for ""Spacecraft charging simulations of probe B1 of Comet Interceptor during the cometary flyby""",
10.5281/zenodo.10381606,Zenodo,dataset_repo,Zenodo,https://zenodo.org/doi/10.5281/zenodo.10381606,zenodo.org,10.5281,cern.zenodo,ISSA Agritrop Dataset,
10.5281/zenodo.10512873,Zenodo,dataset_repo,Zenodo,https://zenodo.org/doi/10.5281/zenodo.10512873,zenodo.org,10.5281,cern.zenodo,coq-community/trocq: Trocq 0.1.3,
10.5281/zenodo.10623986,Zenodo,dataset_repo,Zenodo,https://zenodo.org/doi/10.5281/zenodo.10623986,zenodo.org,10.5281,cern.zenodo,Geospatial identification of stakeholders to support dynamic ocean management in transboundary areas - Stakeholder database,
10.5281/zenodo.10624748,Zenodo,dataset_repo,Zenodo,https://zenodo.org/doi/10.5281/zenodo.10624748,zenodo.org,10.5281,cern.zenodo,fedefabbri/DOM_WestMed: DOM_WestMED 1.0,
10.5281/zenodo.10993306,Zenodo,dataset_repo,Zenodo,https://zenodo.org/doi/10.5281/zenodo.10993306,zenodo.org,10.5281,cern.zenodo,Data and scripts for: An analysis of the dynamic range of Distributed Acoustic Sensing for Earthquake Early Warning,
10.5281/zenodo.1117372,Zenodo,dataset_repo,Zenodo,https://zenodo.org/record/1117372,zenodo.org,10.5281,cern.zenodo,MUSDB18 - a corpus for music separation,
10.5281/zenodo.11368310,Zenodo,dataset_repo,Zenodo,https://zenodo.org/doi/10.5281/zenodo.11368310,zenodo.org,10.5281,cern.zenodo,Plant-Net/MOnSTER_PROMOCA: v1.0,
10.5281/zenodo.13152457,Zenodo,dataset_repo,Zenodo,https://zenodo.org/doi/10.5281/zenodo.13152457,zenodo.org,10.5281,cern.zenodo,Binary progenitor systems for Type Ic supernovae Supplementary Data,
10.5281/zenodo.13912519,Zenodo,dataset_repo,Zenodo,https://zenodo.org/doi/10.5281/zenodo.13912519,zenodo.org,10.5281,cern.zenodo,On the emergence of fault afterslip during laboratory seismic cycles,
10.5281/zenodo.14253433,Zenodo,dataset_repo,Zenodo,https://zenodo.org/doi/10.5281/zenodo.14253433,zenodo.org,10.5281,cern.zenodo,openalea/gafam: GAFAM Data paper,
10.5281/zenodo.14547356,Zenodo,dataset_repo,Zenodo,https://zenodo.org/doi/10.5281/zenodo.14547356,zenodo.org,10.5281,cern.zenodo,Time-lapses of spruce tree wood hydrolysis,
10.5281/zenodo.14641958,Zenodo,dataset_repo,Zenodo,https://zenodo.org/doi/10.5281/zenodo.14641958,zenodo.org,10.5281,cern.zenodo,LUNDIsim : open-data multiresolution model meshes with porosity and permeability properties inspired from SPE10 challenge for geoscience and data science applications,
10.5281/zenodo.14735088,Zenodo,dataset_repo,Zenodo,https://zenodo.org/doi/10.5281/zenodo.14735088,zenodo.org,10.5281,cern.zenodo,Formal proofs for Constructive characterisations of the MUST-preorder for asynchrony,
10.5281/zenodo.14750261,Zenodo,dataset_repo,Zenodo,https://zenodo.org/doi/10.5281/zenodo.14750261,zenodo.org,10.5281,cern.zenodo,"Dental wear raw data for Neandertal predation agenda during MIS 5 to 4 transition in Axlor level D (Basque Country, northatlantic Iberia)",
10.5281/zenodo.14868324,Zenodo,dataset_repo,Zenodo,https://zenodo.org/doi/10.5281/zenodo.14868324,zenodo.org,10.5281,cern.zenodo,PyGMT: A Python interface for the Generic Mapping Tools,
10.5281/zenodo.14944705,Zenodo,dataset_repo,Zenodo,https://zenodo.org/doi/10.5281/zenodo.14944705,zenodo.org,10.5281,cern.zenodo,Plant-Net/HIVE: v1.0-alpha,
10.5281/zenodo.15020368,Zenodo,dataset_repo,Zenodo,https://zenodo.org/doi/10.5281/zenodo.15020368,zenodo.org,10.5281,cern.zenodo,"Supporting material for ""Enhancing debris flow warning via machine learning feature reduction and model selection""",
10.5281/zenodo.15115349,Zenodo,dataset_repo,Zenodo,https://zenodo.org/doi/10.5281/zenodo.15115349,zenodo.org,10.5281,cern.zenodo,"rdno/mideast_p_traveltime_tomo: P Model Files, Horizontal and Vertical Cross Sections",
10.5281/zenodo.15167862,Zenodo,dataset_repo,Zenodo,https://zenodo.org/doi/10.5281/zenodo.15167862,zenodo.org,10.5281,cern.zenodo,"Data set for: ""Stress Distribution and Seismic Cycle Complexity on a Long Laboratory Fault""",
10.5281/zenodo.15172382,Zenodo,dataset_repo,Zenodo,https://zenodo.org/doi/10.5281/zenodo.15172382,zenodo.org,10.5281,cern.zenodo,"Compute Stress Drop for a given Slip Distribution for the Le Teil Earthquake (Mw4.9, 2019/11/11, France)",
10.5281/zenodo.15484846,Zenodo,dataset_repo,Zenodo,https://zenodo.org/doi/10.5281/zenodo.15484846,zenodo.org,10.5281,cern.zenodo,Supplementary and Source Data for Meloidogyne hapla (VW9) genome paper,
10.5281/zenodo.15603976,Zenodo,dataset_repo,Zenodo,https://zenodo.org/doi/10.5281/zenodo.15603976,zenodo.org,10.5281,cern.zenodo,Strain-Rate Data and Sediment Corrections for Ocean-Bottom DAS Back-Projection,
10.5281/zenodo.15727403,Zenodo,dataset_repo,Zenodo,https://zenodo.org/doi/10.5281/zenodo.15727403,zenodo.org,10.5281,cern.zenodo,"Rocq development of ""Inductive Predicates via Least Fixpoints in Higher-Order Separation Logic""",
