doi,repository,object_kind,publisher,landing_url,landing_host,prefix,client_id,title,error
10.3390/jof5040095,DOI prefix 10.3390,unresolved,,,,,,,not_found
10.33996/alternancia.v3i4.327,DOI prefix 10.33996,unresolved,,,,,,,not_found
10.34776/afs12-78g,Agroscope,other,Agroscope,https://ira.agroscope.ch/de/publication/46464,ira.agroscope.ch,10.34776,ethz.agroscope,Neue Entscheidungshilfen für eine nachhaltige Unkrautbekämpfung,
10.34847/nkl.0d0f3cfn,NAKALA,dataset_repo,NAKALA - https://nakala.fr (Huma-Num - CNRS),https://nakala.fr/10.34847/nkl.0d0f3cfn,nakala.fr,10.34847,inist.humanum,"Reconstruction micro-tomographique de l'épée du Bronze final de Saint-Romain-en-Gal (Rhône, France)",
10.34847/nkl.1b988e6g,NAKALA,dataset_repo,NAKALA - https://nakala.fr (Huma-Num - CNRS),https://nakala.fr/10.34847/nkl.1b988e6g,nakala.fr,10.34847,inist.humanum,"Fouille du plateau de Blis 2021, jeu de données",
10.34847/nkl.1fef36al,NAKALA,dataset_repo,NAKALA - https://nakala.fr (Huma-Num - CNRS),https://nakala.fr/10.34847/nkl.1fef36al,nakala.fr,10.34847,inist.humanum,Reconstruction micro-tomographique d'une épée du Bronze final de Belgique,
10.34847/nkl.25a6053g,NAKALA,dataset_repo,NAKALA - https://nakala.fr (Huma-Num - CNRS),https://nakala.fr/10.34847/nkl.25a6053g,nakala.fr,10.34847,inist.humanum,"Reconstruction micro-tomographique de l'épée du Bronze final 896.444 de Grésine (Brison-Saint-Innocent, Savoie, France)",
10.34847/nkl.26edsxq7,NAKALA,dataset_repo,NAKALA - https://nakala.fr (Huma-Num - CNRS),https://nakala.fr/10.34847/nkl.26edsxq7,nakala.fr,10.34847,inist.humanum,"Reconstruction micro-tomographique de l'épée du Bronze final Rh 3 de Grigny (métropole de Lyon, France)",
10.34847/nkl.283c14y2,NAKALA,dataset_repo,NAKALA - https://nakala.fr (Huma-Num - CNRS),https://nakala.fr/10.34847/nkl.283c14y2,nakala.fr,10.34847,inist.humanum,"Reconstruction micro-tomographique de l'épée du Bronze moyen de Champagneux (Savoie, France)",
10.34847/nkl.37c9dja7,NAKALA,dataset_repo,NAKALA - https://nakala.fr (Huma-Num - CNRS),https://nakala.fr/10.34847/nkl.37c9dja7,nakala.fr,10.34847,inist.humanum,"Reconstruction tomographique de l'épée dite du Gué-de-Velluire (Vendée, France)",
10.34847/nkl.43cfm658,NAKALA,dataset_repo,NAKALA - https://nakala.fr (Huma-Num - CNRS),https://nakala.fr/10.34847/nkl.43cfm658,nakala.fr,10.34847,inist.humanum,"Reconstruction micro-tomographique de l'épée du Bronze final Rh 62 de Grigny (métropole de Lyon, France)",
10.34847/nkl.57b97j11,NAKALA,dataset_repo,NAKALA - https://nakala.fr (Huma-Num - CNRS),https://nakala.fr/10.34847/nkl.57b97j11,nakala.fr,10.34847,inist.humanum,"Reconstruction micro-tomographique de l'épée du Bronze final Rh 81 de Grigny (métropole de Lyon, France)",
10.34847/nkl.8f0a0nm9,NAKALA,dataset_repo,NAKALA - https://nakala.fr (Huma-Num - CNRS),https://nakala.fr/10.34847/nkl.8f0a0nm9,nakala.fr,10.34847,inist.humanum,Bilan scientifique 2024 : L’habitat de l’âge du Bronze à La Tène ancienne en Hauts-de-France,
10.34847/nkl.8f0a0nm9/70868f81bfe0cfeee0dbd086ceb428ad913551e3,NAKALA,dataset_repo,,,,,,,not_found
10.34847/nkl.929ax2kn,NAKALA,dataset_repo,,,,,,,not_found
10.34847/nkl.9effky97,NAKALA,dataset_repo,NAKALA - https://nakala.fr (Huma-Num - CNRS),https://nakala.fr/10.34847/nkl.9effky97,nakala.fr,10.34847,inist.humanum,Sites web militants lesbiens francophones et analyse de la qualité de leur archivage,
10.34847/nkl.aadfk393,NAKALA,dataset_repo,NAKALA - https://nakala.fr (Huma-Num - CNRS),https://nakala.fr/10.34847/nkl.aadfk393,nakala.fr,10.34847,inist.humanum,"Rapport intermédiaire 2024 du programme de recherche archéologique 2022-2025 sur le mont Beuvray, Référentiel",
10.34847/nkl.b397xqmx,NAKALA,dataset_repo,NAKALA - https://nakala.fr (Huma-Num - CNRS),https://nakala.fr/10.34847/nkl.b397xqmx,nakala.fr,10.34847,inist.humanum,"Reconstruction micro-tomographique de l'épée du Bronze final d'Asper (Gavere, Belgique)",
10.34847/nkl.b89d1b31,NAKALA,dataset_repo,NAKALA - https://nakala.fr (Huma-Num - CNRS),https://nakala.fr/10.34847/nkl.b89d1b31,nakala.fr,10.34847,inist.humanum,"Reconstruction micro-tomographique de l'épée du Bronze final 896.443 de Grésine (Brison-Saint-Innocent, Savoie, France)",
10.34847/nkl.b95e19i1,NAKALA,dataset_repo,NAKALA - https://nakala.fr (Huma-Num - CNRS),https://nakala.fr/10.34847/nkl.b95e19i1,nakala.fr,10.34847,inist.humanum,"Annexe 1 – Sens (Yonne, France) : liste des occupations et indices d’occupation du Haut-Empire et de l’Antiquité tardive",
10.34847/nkl.bc14e229,NAKALA,dataset_repo,NAKALA - https://nakala.fr (Huma-Num - CNRS),https://nakala.fr/10.34847/nkl.bc14e229,nakala.fr,10.34847,inist.humanum,"Reconstruction micro-tomographique de l'épée du Bronze final de Wessem (Limbourg, Pays-Bas)",
10.34847/nkl.bd85a75x,NAKALA,dataset_repo,NAKALA - https://nakala.fr (Huma-Num - CNRS),https://nakala.fr/10.34847/nkl.bd85a75x,nakala.fr,10.34847,inist.humanum,"Reconstruction micro-tomographique de l'épée du Bronze final Rh 24 de Grigny (métropole de Lyon, France)",
10.34847/nkl.c3cb1u04,NAKALA,dataset_repo,NAKALA - https://nakala.fr (Huma-Num - CNRS),https://nakala.fr/10.34847/nkl.c3cb1u04,nakala.fr,10.34847,inist.humanum,"Reconstruction micro-tomographique de l'épée du Bronze final de Saint-Romain-de-Jalionas (Isère, France)",
10.34847/nkl.c63e7q0t,NAKALA,dataset_repo,NAKALA - https://nakala.fr (Huma-Num - CNRS),https://nakala.fr/10.34847/nkl.c63e7q0t,nakala.fr,10.34847,inist.humanum,"Annexe 2 – Troyes (Aube, Grand Est) : inventaire des occupations et indices d’occupation du Haut-Empire et de l’Antiquité tardive",
10.34847/nkl.ceb7wma5,NAKALA,dataset_repo,NAKALA - https://nakala.fr (Huma-Num - CNRS),https://nakala.fr/10.34847/nkl.ceb7wma5,nakala.fr,10.34847,inist.humanum,"Reconstruction micro-tomographique de l'épée du Bronze final de Vellexon-Queutey-et-Vaudey (Haute-Saône, France)",
10.34847/nkl.d2e3st7r,NAKALA,dataset_repo,NAKALA - https://nakala.fr (Huma-Num - CNRS),https://nakala.fr/10.34847/nkl.d2e3st7r,nakala.fr,10.34847,inist.humanum,"Reconstruction micro-tomographique de l'épée du Bronze final Rh 74 de Grigny (métropole de Lyon, France)",
10.34847/nkl.d39d9961,NAKALA,dataset_repo,NAKALA - https://nakala.fr (Huma-Num - CNRS),https://nakala.fr/10.34847/nkl.d39d9961,nakala.fr,10.34847,inist.humanum,"Reconstruction micro-tomographique de la poignée de l'épée du Bronze moyen d'Auray (Morbihan, France)",
10.34847/nkl.d59a61c2,NAKALA,dataset_repo,NAKALA - https://nakala.fr (Huma-Num - CNRS),https://nakala.fr/10.34847/nkl.d59a61c2,nakala.fr,10.34847,inist.humanum,"Fouille du plateau de Blis 2021, rapport final d'opération",
10.34847/nkl.dbffy9lu,NAKALA,dataset_repo,NAKALA - https://nakala.fr (Huma-Num - CNRS),https://nakala.fr/10.34847/nkl.dbffy9lu,nakala.fr,10.34847,inist.humanum,"Rapport intermédiaire 2023 du programme de recherche archéologique 2022-2025 sur le mont Beuvray, Référentiel",
10.34847/nkl.ffc45fsr,NAKALA,dataset_repo,NAKALA - https://nakala.fr (Huma-Num - CNRS),https://nakala.fr/10.34847/nkl.ffc45fsr,nakala.fr,10.34847,inist.humanum,"Rapport intermédiaire 2022 du programme de recherche archéologique 2022-2025 sur le mont Beuvray, Référentiel",
10.34929/79sj-t281,Editions et presses universitaires de Reims,other,Editions et presses universitaires de Reims,https://library.oapen.org/handle/20.500.12657/53139,library.oapen.org,10.34929,inist.epure,La fabrique de l'information sportive : L'Auto (1900-1944),
10.35381/cm.v6i11.327,DOI prefix 10.35381,unresolved,,,,,,,not_found
10.37811/cl_rcm.v7i2.5942,DOI prefix 10.37811,unresolved,,,,,,,not_found
10.37811/cl_rcm.v8i1.10047,DOI prefix 10.37811,unresolved,,,,,,,not_found
10.3897/aca.2.e38379,DOI prefix 10.3897,unresolved,,,,,,,not_found
10.3917/dbu.annai.2023.01,Journal DOI (10.3917),publication_landing,,,,,,,not_found
10.3917/eph.631.0048,Journal DOI (10.3917),publication_landing,,,,,,,not_found
10.3917/eres.ancet.2023.01,Journal DOI (10.3917),publication_landing,,,,,,,not_found
10.3917/mav.123.0067,Journal DOI (10.3917),publication_landing,,,,,,,not_found
10.3917/pres.brink.2025.01,Journal DOI (10.3917),publication_landing,,,,,,,not_found
10.3917/puv.cervu.2024.01,Journal DOI (10.3917),publication_landing,,,,,,,not_found
10.3917/rfse.001.0027,Journal DOI (10.3917),publication_landing,,,,,,,not_found
10.3917/vse.204.0095,Journal DOI (10.3917),publication_landing,,,,,,,not_found
10.4000/12j33,Journal DOI (10.4000),publication_landing,,,,,,,not_found
10.4000/13fhp,Journal DOI (10.4000),publication_landing,,,,,,,not_found
10.4000/14yo6,Journal DOI (10.4000),publication_landing,,,,,,,not_found
10.4000/154en,Journal DOI (10.4000),publication_landing,,,,,,,not_found
10.4000/154na,Journal DOI (10.4000),publication_landing,,,,,,,not_found
10.4000/atlante.15432,Journal DOI (10.4000),publication_landing,,,,,,,not_found
10.4000/atlante.809,Journal DOI (10.4000),publication_landing,,,,,,,not_found
10.4000/books.apu.11466,Journal DOI (10.4000),publication_landing,,,,,,,not_found
10.4000/books.artehis.13809,Journal DOI (10.4000),publication_landing,,,,,,,not_found
10.4000/books.efr.53708,Journal DOI (10.4000),publication_landing,,,,,,,not_found
10.4000/books.enseditions.32610,Journal DOI (10.4000),publication_landing,,,,,,,not_found
10.4000/books.pan.60,Journal DOI (10.4000),publication_landing,,,,,,,not_found
10.4000/books.psorbonne.26910,Journal DOI (10.4000),publication_landing,,,,,,,not_found
10.4000/books.pupvd.32297,Journal DOI (10.4000),publication_landing,,,,,,,not_found
10.4000/books.pus.37626,Journal DOI (10.4000),publication_landing,,,,,,,not_found
10.4000/cem.13574,Journal DOI (10.4000),publication_landing,,,,,,,not_found
10.4000/communiquer.10563,Journal DOI (10.4000),publication_landing,,,,,,,not_found
10.4000/communiquer.1605,Journal DOI (10.4000),publication_landing,,,,,,,not_found
10.4000/episteme.904,Journal DOI (10.4000),publication_landing,,,,,,,not_found
10.4000/jgqb,Journal DOI (10.4000),publication_landing,,,,,,,not_found
10.4000/jgqc,Journal DOI (10.4000),publication_landing,,,,,,,not_found
10.4000/mots.32321,Journal DOI (10.4000),publication_landing,,,,,,,not_found
10.4000/vnxd,Journal DOI (10.4000),publication_landing,,,,,,,not_found
10.4225/15/58eedf00d78fe,Australian Antarctic Data Centre,dataset_repo,Australian Antarctic Data Centre,https://data.aad.gov.au/metadata/AAS_4537_z500_SynopticTyping_SouthernIndianOcean,data.aad.gov.au,10.4225,aad.repo,Daily synoptic weather types of southern Indian Ocean: January 1979-October 2018,
10.4225/15/58eedf6812621,"AU/AADC > Australian Antarctic Data Centre, Australia",dataset_repo,"AU/AADC > Australian Antarctic Data Centre, Australia",https://data.aad.gov.au/metadata/AAS_4414_MountBrownSouth_LawDome_icecores_seasalt_accumulation_2020,data.aad.gov.au,10.4225,aad.repo,"El Niño Southern Oscillation signal in a new East Antarctic ice core, Mount Brown South",
10.4324/9780203073414,DOI prefix 10.4324,unresolved,,,,,,,not_found
10.48550/arXiv.2306.11693,arXiv,publication_landing,arXiv,https://arxiv.org/abs/2306.11693,arxiv.org,10.48550,arxiv.content,Structure of deformed $w_{1+\infty}$ symmetry and topological generalization in Celestial CFT,
10.48550/arXiv.2410.19578,arXiv,publication_landing,arXiv,https://arxiv.org/abs/2410.19578,arxiv.org,10.48550,arxiv.content,Temporal reversibility of reactive systems out of equilibrium: Molecular dynamics simulation,
10.48579/PRO/TRX6VQ,data.InDoRES,dataset_repo,data.InDoRES,https://data.indores.fr:443/citation?persistentId=doi:10.48579/PRO/TRX6VQ,data.indores.fr:443,10.48579,jbru.bbees,Herbicide-induced metabolic changes in a plant-aphid system: How soil bacteria drive the fate and impact of an environmental dose of Isoproturon,
10.48611/isbn.978-2-406-13073-4.p.0013,Classiques Garnier,other,Classiques Garnier,https://classiques-garnier.com/doi/garnier?article=FruMS05_13,classiques-garnier.com,10.48611,jvzn.vcyxuk,Pontus de Tyard et sa demeure ancestrale,
10.5061/dryad.6q573n5xr,Dryad,dataset_repo,Dryad,https://datadryad.org/dataset/doi:10.5061/dryad.6q573n5xr,datadryad.org,10.5061,dryad.dryad,Analysing landscape effects on dispersal networks and gene flow with genetic graphs,
10.5061/dryad.bk271,Dryad,dataset_repo,Dryad,https://datadryad.org/dataset/doi:10.5061/dryad.bk271,datadryad.org,10.5061,dryad.dryad,Data from: Revision of the genus Anasibirites Mojsisovics (Ammonoidea): an iconic and cosmopolitan taxon of the late Smithian (Early Triassic) extinction,
10.5061/dryad.bzkh189pc,Dryad,dataset_repo,Dryad,https://datadryad.org/dataset/doi:10.5061/dryad.bzkh189pc,datadryad.org,10.5061,dryad.dryad,A genotype-by-sequencing dataset and identity-by-state matrix of genetic variation in Pinus radiata from 16 counties,
10.5061/dryad.dh46139,Dryad,dataset_repo,Dryad,https://datadryad.org/dataset/doi:10.5061/dryad.dh46139,datadryad.org,10.5061,dryad.dryad,Data from: The Rapoport effect and the climatic variability hypothesis in Early Jurassic ammonites,
10.5061/dryad.m1h132h,Dryad,dataset_repo,Dryad,https://datadryad.org/dataset/doi:10.5061/dryad.m1h132h,datadryad.org,10.5061,dryad.dryad,Data from: Palaeobiogeographical structuration of Smithian (Early Triassic) ammonoid faunas within the western USA basin and its controlling parameters,
10.5061/dryad.n0n60,Dryad,dataset_repo,Dryad,https://datadryad.org/dataset/doi:10.5061/dryad.n0n60,datadryad.org,10.5061,dryad.dryad,"Data from: Genetic structure and invasion history of the house mouse (Mus musculus domesticus) in Senegal, West Africa: a legacy of colonial and contemporary times",
10.5061/dryad.nk98sf82b,Dryad,dataset_repo,Dryad,https://datadryad.org/dataset/doi:10.5061/dryad.nk98sf82b,datadryad.org,10.5061,dryad.dryad,Data for: Critical habitat thresholds for effective pollinator conservation in agricultural landscapes,
10.5061/dryad.qv9s4mwkv,Dryad,dataset_repo,Dryad,https://datadryad.org/dataset/doi:10.5061/dryad.qv9s4mwkv,datadryad.org,10.5061,dryad.dryad,Direct and indirect estimates of dispersal support strong juvenile philopatry and male-biased dispersal in a freshwater turtle species (Emys orbicularis),
10.5061/dryad.t4b8gtjb1,Dryad,dataset_repo,Dryad,https://datadryad.org/dataset/doi:10.5061/dryad.t4b8gtjb1,datadryad.org,10.5061,dryad.dryad,Data from: Weed management modifies functional properties of both weeds and microbial nitrogen-cycling communities in Mediterranean vineyards,
10.5194/soil-10-251-2024-supplement,DOI prefix 10.5194,unresolved,,,,,,,not_found
10.52497/viatica565,DOI prefix 10.52497,unresolved,,,,,,,not_found
10.5281/ZENODO.3763342,Zenodo,dataset_repo,Zenodo,https://zenodo.org/record/3763342,zenodo.org,10.5281,cern.zenodo,"Soil-meteorological dataset collected at Frasne peatland (192ha, Jura Mountains, France)",
10.5281/ZENODO.3763766,Zenodo,dataset_repo,Zenodo,https://zenodo.org/record/3763766,zenodo.org,10.5281,cern.zenodo,"Water table depth dataset collected at Frasne peatland (192ha, Jura Mountains, France)",
10.5281/zenodo.10597854,Zenodo,dataset_repo,Zenodo,https://zenodo.org/doi/10.5281/zenodo.10597854,zenodo.org,10.5281,cern.zenodo,Data supporting: Are high-throughput root-phenotyping platforms suitable for informing root-system architecture models with genotype-specific parameters? An evaluation based on the root model ArchiSimple and a small panel of wheat cultivars,
10.5281/zenodo.10809586,Zenodo,dataset_repo,Zenodo,https://zenodo.org/doi/10.5281/zenodo.10809586,zenodo.org,10.5281,cern.zenodo,"Data and R scripts supporting the article: ""Wing shape evolution is not constrained by ancestral genetic covariances in the invasive Drosophila suzukii """,
10.5281/zenodo.13737015,Zenodo,dataset_repo,Zenodo,https://zenodo.org/doi/10.5281/zenodo.13737015,zenodo.org,10.5281,cern.zenodo,leagenty/dataset_Genty_et_al_2025_margin_services: final_version_first_submission_license_added,
10.5281/zenodo.14009106,Zenodo,dataset_repo,Zenodo,https://zenodo.org/doi/10.5281/zenodo.14009106,zenodo.org,10.5281,cern.zenodo,Subjective Quality Assessment of Foveated Omnidirectional Images in Virtual Reality (FOIQA),
10.5281/zenodo.14747448,Zenodo,dataset_repo,Zenodo,https://zenodo.org/doi/10.5281/zenodo.14747448,zenodo.org,10.5281,cern.zenodo,JoseBSL/EuPPollNet: EuPPollNet: A European database of plant-pollinator networks,
10.5281/zenodo.14884485,Zenodo,dataset_repo,Zenodo,https://zenodo.org/doi/10.5281/zenodo.14884485,zenodo.org,10.5281,cern.zenodo,Relationship between seed predation and activity-density of carabid beetles in farmland; a meta-regression (dataset and code),
10.5281/zenodo.15309541,Zenodo,dataset_repo,Zenodo,https://zenodo.org/doi/10.5281/zenodo.15309541,zenodo.org,10.5281,cern.zenodo,"Dataset of 111 metagenome-assembled genomes from cattle manure, soil and manured soil samples",
10.5281/zenodo.15369637,Zenodo,dataset_repo,Zenodo,https://zenodo.org/doi/10.5281/zenodo.15369637,zenodo.org,10.5281,cern.zenodo,Data for Less predictable global rhythms in human than wildlife contributions to soundscapes,
10.5281/zenodo.15372067,Zenodo,dataset_repo,Zenodo,https://zenodo.org/doi/10.5281/zenodo.15372067,zenodo.org,10.5281,cern.zenodo,Soundscape analysis scripts,
10.5281/zenodo.15428747,Zenodo,dataset_repo,Zenodo,https://zenodo.org/doi/10.5281/zenodo.15428747,zenodo.org,10.5281,cern.zenodo,"Model data for the figures of Obase et al. entitled ""Multi-model assessment of the deglacial climatic evolution at high southern latitudes""",
10.5281/zenodo.15497132,Zenodo,dataset_repo,Zenodo,https://zenodo.org/doi/10.5281/zenodo.15497132,zenodo.org,10.5281,cern.zenodo,"Location data from: ""Critical habitat thresholds for effective pollinator conservation in agricultural landscapes""",
10.5281/zenodo.16895987,Zenodo,dataset_repo,Zenodo,https://zenodo.org/doi/10.5281/zenodo.16895987,zenodo.org,10.5281,cern.zenodo,A composite gradient index lens for wideband elastic waves focusing: Design approach and experimental validation at constant thickness,
10.5281/zenodo.16994482,Zenodo,dataset_repo,Zenodo,https://zenodo.org/doi/10.5281/zenodo.16994482,zenodo.org,10.5281,cern.zenodo,Datasets and code of Evaluating and Understanding the Geocoding of City Directories of Paris (1787-1914),
10.5281/zenodo.17020328,Zenodo,dataset_repo,Zenodo,https://zenodo.org/doi/10.5281/zenodo.17020328,zenodo.org,10.5281,cern.zenodo,"Data from ""Pygocephalids pancrustaceans from the Carboniferous of Nova Scotia, Canada, with comments on the cuticular micro-structures of Pygocephalamorpha""",
10.5281/zenodo.20523512,Zenodo,dataset_repo,Zenodo,https://zenodo.org/doi/10.5281/zenodo.20523512,zenodo.org,10.5281,cern.zenodo,Inventaire des capteurs et protocoles pour le projet BIODICAPT,
10.5281/zenodo.4459259,Zenodo,dataset_repo,Zenodo,https://zenodo.org/record/4459259,zenodo.org,10.5281,cern.zenodo,"Kittel et al. (2021), The Cryosphere : MAR and ESMs data",
10.5281/zenodo.4925795,Zenodo,dataset_repo,Zenodo,https://zenodo.org/record/4925795,zenodo.org,10.5281,cern.zenodo,MaximeMaW/MeningitisDynamics: Fixed typos,
10.5281/zenodo.7225585,Zenodo,dataset_repo,Zenodo,https://zenodo.org/record/7225585,zenodo.org,10.5281,cern.zenodo,"How to build (m,n)-graphs",
10.5281/zenodo.7447302,Zenodo,dataset_repo,Zenodo,https://zenodo.org/record/7447302,zenodo.org,10.5281,cern.zenodo,Berlin EmoDB,
10.5281/zenodo.8387335,Zenodo,dataset_repo,Zenodo,https://zenodo.org/record/8387335,zenodo.org,10.5281,cern.zenodo,"Comment on Manna et al. SARS-CoV-2 Inactivation in Aerosol by Means of Radiated Microwaves. Viruses 2023, 15, 1443",
10.5445/IR/1000150635,KIT publications,publication_landing,Karlsruher Institut für Technologie (KIT),https://publikationen.bibliothek.kit.edu/1000150635,publikationen.bibliothek.kit.edu,10.5445,tib.kit,Cloud observing data of 85 stations in western Central Africa,
10.57088/978-3-7329-8690-3,DOI prefix 10.57088,unresolved,,,,,,,not_found
10.57745/0G65L7,Recherche Data Gouv,dataset_repo,Recherche Data Gouv,https://entrepot.recherche.data.gouv.fr/citation?persistentId=doi:10.57745/0G65L7,entrepot.recherche.data.gouv.fr,10.57745,rdg.prod,Task 3.4 - Deliverable 1 - Life cycle assessment of the LETSPROSEED pulse protein ingredients,
10.57745/2HITDV,Recherche Data Gouv,dataset_repo,Recherche Data Gouv,https://entrepot.recherche.data.gouv.fr/citation?persistentId=doi:10.57745/2HITDV,entrepot.recherche.data.gouv.fr,10.57745,rdg.prod,DEPHY FERME network's low input winegrowing systems: performances and traceability,
10.57745/2V46MF,Recherche Data Gouv,dataset_repo,Recherche Data Gouv,https://entrepot.recherche.data.gouv.fr/citation?persistentId=doi:10.57745/2V46MF,entrepot.recherche.data.gouv.fr,10.57745,rdg.prod,Unité Expérimentale d'Epoisses : Données collectées dans le cadre des études de sol du réseau CAREX,
10.57745/3NAHSN,Recherche Data Gouv,dataset_repo,Recherche Data Gouv,https://entrepot.recherche.data.gouv.fr/citation?persistentId=doi:10.57745/3NAHSN,entrepot.recherche.data.gouv.fr,10.57745,rdg.prod,"Annexe pour : Agriculture, aquaculture et pêche : impacts des modes de production labellisés sur la biodiversité. Rapport scientifique de l'étude",
10.57745/3VMB3Y,Recherche Data Gouv,dataset_repo,Recherche Data Gouv,https://entrepot.recherche.data.gouv.fr/citation?persistentId=doi:10.57745/3VMB3Y,entrepot.recherche.data.gouv.fr,10.57745,rdg.prod,Mobi-Switch : a boardgame about urban mobility sustainability,
10.57745/4SAZUO,Recherche Data Gouv,dataset_repo,Recherche Data Gouv,https://entrepot.recherche.data.gouv.fr/citation?persistentId=doi:10.57745/4SAZUO,entrepot.recherche.data.gouv.fr,10.57745,rdg.prod,Faisabilité climatique de la vigne en France : indicateurs agro/écoclimatiques.,
10.57745/5BU8MG,Recherche Data Gouv,dataset_repo,Recherche Data Gouv,https://entrepot.recherche.data.gouv.fr/citation?persistentId=doi:10.57745/5BU8MG,entrepot.recherche.data.gouv.fr,10.57745,rdg.prod,"Dataset and R script from ""Do semi-natural habitats enhance overwintering of generalist predators in arable cropping systems? A meta-analysis""",
10.57745/5MDE99,Recherche Data Gouv,dataset_repo,Recherche Data Gouv,https://entrepot.recherche.data.gouv.fr/citation?persistentId=doi:10.57745/5MDE99,entrepot.recherche.data.gouv.fr,10.57745,rdg.prod,"Dataset from ""A new genome assembly of the pea cultivar Cameor provides resources for functional genomics and genetics""",
10.57745/5VJQHM,Recherche Data Gouv,dataset_repo,Recherche Data Gouv,https://entrepot.recherche.data.gouv.fr/citation?persistentId=doi:10.57745/5VJQHM,entrepot.recherche.data.gouv.fr,10.57745,rdg.prod,Camera Underwater images in front of underwater nettings at Lake Guerlédan,
10.57745/AJNXEN,Recherche Data Gouv,dataset_repo,Recherche Data Gouv,https://entrepot.recherche.data.gouv.fr/citation?persistentId=doi:10.57745/AJNXEN,entrepot.recherche.data.gouv.fr,10.57745,rdg.prod,CLIMATIK : système d'information pour les données du réseau agroclimatique INRAE,
10.57745/AKSR1A,Recherche Data Gouv,dataset_repo,Recherche Data Gouv,https://entrepot.recherche.data.gouv.fr/citation?persistentId=doi:10.57745/AKSR1A,entrepot.recherche.data.gouv.fr,10.57745,rdg.prod,Biogeographical patterns of the soil fungal:bacterial ratio across France,
10.57745/B35XCS,Recherche Data Gouv,dataset_repo,Recherche Data Gouv,https://entrepot.recherche.data.gouv.fr/citation?persistentId=doi:10.57745/B35XCS,entrepot.recherche.data.gouv.fr,10.57745,rdg.prod,Template to share sensory evaluation data,
10.57745/BRGZNJ,Recherche Data Gouv,dataset_repo,Recherche Data Gouv,https://entrepot.recherche.data.gouv.fr/citation?persistentId=doi:10.57745/BRGZNJ,entrepot.recherche.data.gouv.fr,10.57745,rdg.prod,Spatiotemporal quantification of sodium concentration in carrot,
10.57745/CBSTP0,Recherche Data Gouv,dataset_repo,Recherche Data Gouv,https://entrepot.recherche.data.gouv.fr/citation?persistentId=doi:10.57745/CBSTP0,entrepot.recherche.data.gouv.fr,10.57745,rdg.prod,Wild hop bacterial microbiota (Humulus lupulus L.),
10.57745/CCG8OO,Recherche Data Gouv → HAL notice,publication_landing,Recherche Data Gouv,https://hal.inrae.fr/hal-05733705,hal.inrae.fr,10.57745,rdg.prod,Datagrosyst : Plateforme d'accès aux données issues d'Agrosyst,
10.57745/DFGUGB,Recherche Data Gouv,dataset_repo,Recherche Data Gouv,https://entrepot.recherche.data.gouv.fr/citation?persistentId=doi:10.57745/DFGUGB,entrepot.recherche.data.gouv.fr,10.57745,rdg.prod,Impact des digestats de méthanisation sur la qualité biologique des sols : Evaluation d’impact à court terme en conditions contrôlées (Microcosmes),
10.57745/DWX7W6,Recherche Data Gouv,dataset_repo,Recherche Data Gouv,https://entrepot.recherche.data.gouv.fr/citation?persistentId=doi:10.57745/DWX7W6,entrepot.recherche.data.gouv.fr,10.57745,rdg.prod,TransformON,
10.57745/DYIVVU,Recherche Data Gouv,dataset_repo,Recherche Data Gouv,https://entrepot.recherche.data.gouv.fr/citation?persistentId=doi:10.57745/DYIVVU,entrepot.recherche.data.gouv.fr,10.57745,rdg.prod,PFSeq: Photorealistic Fisheye Sequence,
10.57745/DZIM2L,Recherche Data Gouv,dataset_repo,Recherche Data Gouv,https://entrepot.recherche.data.gouv.fr/citation?persistentId=doi:10.57745/DZIM2L,entrepot.recherche.data.gouv.fr,10.57745,rdg.prod,Camera images from embedded Camera on a drone flying in front of walls and nettings in simulation and experimental data,
10.57745/EOAKKA,Recherche Data Gouv,dataset_repo,Recherche Data Gouv,https://entrepot.recherche.data.gouv.fr/citation?persistentId=doi:10.57745/EOAKKA,entrepot.recherche.data.gouv.fr,10.57745,rdg.prod,Quantitative sodium MRI in carrots,
10.57745/ESBF7R,Recherche Data Gouv,dataset_repo,Recherche Data Gouv,https://entrepot.recherche.data.gouv.fr/citation?persistentId=doi:10.57745/ESBF7R,entrepot.recherche.data.gouv.fr,10.57745,rdg.prod,Gaussian Splatting Map Registration with Orthographic Bird’s-Eye-View Renderings,
10.57745/F0SIEX,Recherche Data Gouv,dataset_repo,Recherche Data Gouv,https://entrepot.recherche.data.gouv.fr/citation?persistentId=doi:10.57745/F0SIEX,entrepot.recherche.data.gouv.fr,10.57745,rdg.prod,Integration DeepLabv3+ applied to RGB images and vegetation indices for nitrogen status in cereal-legume inter-cropping system,
10.57745/GA5R6S,Recherche Data Gouv,dataset_repo,Recherche Data Gouv,https://entrepot.recherche.data.gouv.fr/citation?persistentId=doi:10.57745/GA5R6S,entrepot.recherche.data.gouv.fr,10.57745,rdg.prod,A dataset of perception and preferences of French consumers for commercial cooked hams sampled according to their nutritional values and claims.,
10.57745/GPDV7F,Recherche Data Gouv,dataset_repo,Recherche Data Gouv,https://entrepot.recherche.data.gouv.fr/citation?persistentId=doi:10.57745/GPDV7F,entrepot.recherche.data.gouv.fr,10.57745,rdg.prod,A dataset of food supplies and preferences of French university students,
