halId_s,hal_uri,hal_title,hal_docType,publication_doi,source_field,expected_field,field_ok,misfiled_dataset_link,related_raw,related_kind,dataset_doi,repository,object_kind,publisher,landing_url,landing_host,doi_prefix,datacite_client,dataset_title,resolve_error,correction_note
hal-04635083,https://hal.science/hal-04635083v3,Imaging Bajocian coral ridges in the Paris Basin and deciphering their origin,ART,10.1111/bre.70034,relatedData_s,relatedData_s,True,False,10.57745/TMB0HR,doi,10.57745/TMB0HR,Recherche Data Gouv,dataset_repo,Recherche Data Gouv,https://entrepot.recherche.data.gouv.fr/citation?persistentId=doi:10.57745/TMB0HR,entrepot.recherche.data.gouv.fr,10.57745,rdg.prod,Near surface geophysics dataset from Bajocian limestones outcropping in 4 quarries of the eastern Paris Basin,,
hal-04641814,https://hal.science/hal-04641814v1,CDMiA: Revealing Impacts of Data Migrations on Schemas in Multi-model Systems,COMM,10.1007/978-3-031-61000-4_14,relatedPublication_s,relatedData_s,False,False,10.1007/978-3-031-61000-4,doi,10.1007/978-3-031-61000-4,Journal DOI (10.1007),publication_landing,,,,,,,not_found,
hal-04647451,https://hal.science/hal-04647451v1,Du menu «laïque » au menu «écolo»,ART,10.4000/mots.32646,relatedPublication_s,relatedData_s,False,False,10.4000/mots.32321,doi,10.4000/mots.32321,Journal DOI (10.4000),publication_landing,,,,,,,not_found,
hal-04647456,https://hal.science/hal-04647456v1,L’alimentation durable en France : enjeux de politisation et de communication,ART,10.4000/communiquer.10945,relatedPublication_s,relatedData_s,False,False,10.4000/communiquer.10563,doi,10.4000/communiquer.10563,Journal DOI (10.4000),publication_landing,,,,,,,not_found,
hal-04676601,https://hal.inrae.fr/hal-04676601v1,Development and validation of a web application to collect food supply data associated with their nutritional composition and environmental impacts,ART,10.1016/j.mex.2024.102891,relatedPublication_s,relatedData_s,False,True,10.57745/GPDV7F,doi,10.57745/GPDV7F,Recherche Data Gouv,dataset_repo,Recherche Data Gouv,https://entrepot.recherche.data.gouv.fr/citation?persistentId=doi:10.57745/GPDV7F,entrepot.recherche.data.gouv.fr,10.57745,rdg.prod,A dataset of food supplies and preferences of French university students,,Dataset DOI found only in relatedPublication_s; expected HAL field is relatedData_s.
hal-04750951,https://hal.science/hal-04750951v1,"Données de l'étude TORCAD : goût métallique avant, pendant et après traitement d'un cancer des voies aérodigestives supérieures + notice d'explication",UNDEFINED,,relatedPublication_s,relatedData_s,False,False,10.1111/joss.70023,doi,10.1111/joss.70023,DOI prefix 10.1111,unresolved,,,,,,,not_found,
hal-04759332,https://hal.science/hal-04759332v1,Seed morphometrics unravels the evolutionary history of grapevine in France,ART,10.1038/s41598-024-72692-6,relatedData_s,relatedData_s,True,False,10.6084/m9.figshare.25907659.v2,doi,10.6084/m9.figshare.25907659.v2,Figshare,dataset_repo,figshare,https://figshare.com/articles/dataset/Viniculture_archaeological_and_modern_datasets/25907659/2,figshare.com,10.6084,figshare.ars,Viniculture archaeological and modern datasets,,
hal-04764077,https://hal.science/hal-04764077v1,Introduction,COUV,10.4000/books.efr.54098,relatedPublication_s,relatedData_s,False,False,10.4000/books.efr.53708,doi,10.4000/books.efr.53708,Journal DOI (10.4000),publication_landing,,,,,,,not_found,
hal-04827822,https://hal.inrae.fr/hal-04827822v1,Quantitative assessment and spatial distribution of Plasmopara viticola oospores in vineyard soil,UNDEFINED,10.1101/2024.07.29.605284,relatedData_s,relatedData_s,True,False,10.57745/Z4HXOQ,doi,10.57745/Z4HXOQ,Recherche Data Gouv,dataset_repo,Recherche Data Gouv,https://entrepot.recherche.data.gouv.fr/citation?persistentId=doi:10.57745/Z4HXOQ,entrepot.recherche.data.gouv.fr,10.57745,rdg.prod,Quantification of Plasmopara viticola oospores in soil and their spatial distribution in a vineyard,,
hal-04831195,https://hal.science/hal-04831195v1,Agrosyst : Indicateurs de performance v2.0,REPORT,,relatedData_s,relatedData_s,True,False,10.57745/CCG8OO,doi,10.57745/CCG8OO,Recherche Data Gouv → HAL notice,publication_landing,Recherche Data Gouv,https://hal.inrae.fr/hal-05733705,hal.inrae.fr,10.57745,rdg.prod,Datagrosyst : Plateforme d'accès aux données issues d'Agrosyst,,
hal-04848244,https://hal.science/hal-04848244v1,Temporal reversibility of reactive systems out of equilibrium: A strange paradox,UNDEFINED,,relatedPublication_s,relatedData_s,False,False,10.48550/arXiv.2410.19578,doi,10.48550/arXiv.2410.19578,arXiv,publication_landing,arXiv,https://arxiv.org/abs/2410.19578,arxiv.org,10.48550,arxiv.content,Temporal reversibility of reactive systems out of equilibrium: Molecular dynamics simulation,,
hal-04874922,https://hal.inrae.fr/hal-04874922v1,Unraveling biogeographical patterns and environmental drivers of soil fungal diversity at the French national scale,ART,10.5194/soil-10-251-2024,relatedPublication_s,relatedData_s,False,False,10.5194/soil-10-251-2024-supplement,doi,10.5194/soil-10-251-2024-supplement,DOI prefix 10.5194,unresolved,,,,,,,not_found,
hal-04874922,https://hal.inrae.fr/hal-04874922v1,Unraveling biogeographical patterns and environmental drivers of soil fungal diversity at the French national scale,ART,10.5194/soil-10-251-2024,seeAlso_s,relatedData_s,False,False,https://www.ebi.ac.uk/ena/browser/api/xml/PRJEB57875,url,,,,,,,,,,,
hal-04874922,https://hal.inrae.fr/hal-04874922v1,Unraveling biogeographical patterns and environmental drivers of soil fungal diversity at the French national scale,ART,10.5194/soil-10-251-2024,seeAlso_s,relatedData_s,False,False,https://doi.org/10.15454/L7QN45,doi,10.15454/L7QN45,INRAE (prefix 10.15454),other,INRAE,https://www2.dijon.inrae.fr/plateforme_genosol/,www2.dijon.inrae.fr,10.15454,rdg.prod,Soil Microbial Metagenomics Facility,,
hal-04901396,https://ube.hal.science/hal-04901396v1,How Null Vector Performs in a Rational Bézier Curve with Mass Points,ART,10.3390/geometry2010001,relatedPublication_s,relatedData_s,False,False,10.3390/geometry2010001,doi,10.3390/geometry2010001,DOI prefix 10.3390,unresolved,,,,,,,not_found,
hal-04906304,https://ube.hal.science/hal-04906304v1,Mobi-Switch : un jeu de société sur la durabilité de la mobilité urbaine,OTHER,,relatedData_s,relatedData_s,True,False,10.57745/3VMB3Y,doi,10.57745/3VMB3Y,Recherche Data Gouv,dataset_repo,Recherche Data Gouv,https://entrepot.recherche.data.gouv.fr/citation?persistentId=doi:10.57745/3VMB3Y,entrepot.recherche.data.gouv.fr,10.57745,rdg.prod,Mobi-Switch : a boardgame about urban mobility sustainability,,
hal-04906304,https://ube.hal.science/hal-04906304v1,Mobi-Switch : un jeu de société sur la durabilité de la mobilité urbaine,OTHER,,seeAlso_s,relatedData_s,False,False,https://www6.inrae.fr/switch,url,,,,,,,,,,,
hal-04906415,https://agroparistech.hal.science/hal-04906415v1,Do semi-natural habitats enhance overwintering of generalist predators in arable cropping systems? A meta-analysis,ART,10.1016/j.biocontrol.2025.105700,relatedData_s,relatedData_s,True,False,10.57745/5BU8MG,doi,10.57745/5BU8MG,Recherche Data Gouv,dataset_repo,Recherche Data Gouv,https://entrepot.recherche.data.gouv.fr/citation?persistentId=doi:10.57745/5BU8MG,entrepot.recherche.data.gouv.fr,10.57745,rdg.prod,"Dataset and R script from ""Do semi-natural habitats enhance overwintering of generalist predators in arable cropping systems? A meta-analysis""",,
hal-04934468,https://hal.inrae.fr/hal-04934468v1,Triplex real-time PCR ZKIR-T assay for simultaneous detection of the Klebsiella pneumoniae species complex and identification of K. pneumoniae sensu stricto,ART,10.1128/spectrum.00336-24,relatedPublication_s,relatedData_s,False,False,10.17504/protocols.io.b4s5qwg6,doi,10.17504/protocols.io.b4s5qwg6,DOI prefix 10.17504,unresolved,,,,,,,not_found,
hal-04934468,https://hal.inrae.fr/hal-04934468v1,Triplex real-time PCR ZKIR-T assay for simultaneous detection of the Klebsiella pneumoniae species complex and identification of K. pneumoniae sensu stricto,ART,10.1128/spectrum.00336-24,seeAlso_s,relatedData_s,False,False,https://doi.org/10.1128/spectrum.00336-24,doi,10.1128/spectrum.00336-24,DOI prefix 10.1128,unresolved,,,,,,,not_found,
hal-04934468,https://hal.inrae.fr/hal-04934468v1,Triplex real-time PCR ZKIR-T assay for simultaneous detection of the Klebsiella pneumoniae species complex and identification of K. pneumoniae sensu stricto,ART,10.1128/spectrum.00336-24,seeAlso_s,relatedData_s,False,False,https://bigsdb.pasteur.fr/cgi-bin/bigsdb/bigsdb.pl?db=pubmlst_klebsiella_isolates&page=query&project_list=81&submit=1,url,,,,,,,,,,,
hal-04948867,https://ube.hal.science/hal-04948867v1,EuPPollNet : a European database of Plant‐Pollinator Networks,ART,10.1111/geb.70000,relatedPublication_s,relatedData_s,False,True,10.5281/zenodo.14747448,doi,10.5281/zenodo.14747448,Zenodo,dataset_repo,Zenodo,https://zenodo.org/doi/10.5281/zenodo.14747448,zenodo.org,10.5281,cern.zenodo,JoseBSL/EuPPollNet: EuPPollNet: A European database of plant-pollinator networks,,Dataset DOI found only in relatedPublication_s; expected HAL field is relatedData_s.
hal-04959610,https://hal.science/hal-04959610v1,Relationship between seed predation and activity-density of carabid beetles in farmland: A meta-regression,ART,10.1016/j.agee.2025.109551,relatedData_s,relatedData_s,True,False,10.5281/zenodo.14884485,doi,10.5281/zenodo.14884485,Zenodo,dataset_repo,Zenodo,https://zenodo.org/doi/10.5281/zenodo.14884485,zenodo.org,10.5281,cern.zenodo,Relationship between seed predation and activity-density of carabid beetles in farmland; a meta-regression (dataset and code),,
hal-04959610,https://hal.science/hal-04959610v1,Relationship between seed predation and activity-density of carabid beetles in farmland: A meta-regression,ART,10.1016/j.agee.2025.109551,seeAlso_s,relatedData_s,False,False,https://ars.els-cdn.com/content/image/1-s2.0-S0167880925000830-mmc1.docx,url,,,,,,,,,,,
hal-04966013,https://hal.science/hal-04966013v3,Netting and Background Distinction with In-Flight Optic Flow,ART,10.1007/s42235-025-00677-w,relatedData_s,relatedData_s,True,False,10.57745/DZIM2L,doi,10.57745/DZIM2L,Recherche Data Gouv,dataset_repo,Recherche Data Gouv,https://entrepot.recherche.data.gouv.fr/citation?persistentId=doi:10.57745/DZIM2L,entrepot.recherche.data.gouv.fr,10.57745,rdg.prod,Camera images from embedded Camera on a drone flying in front of walls and nettings in simulation and experimental data,,
hal-05008717,https://hal.science/hal-05008717v1,The Use of Human Surrogate for the Assessment of Ballistic Impacts on the Thorax,COUV,10.1007/978-3-031-50646-8_18,relatedPublication_s,relatedData_s,False,False,10.1007/978-3-031-50646-8,doi,10.1007/978-3-031-50646-8,Journal DOI (10.1007),publication_landing,,,,,,,not_found,
hal-05031388,https://hal.science/hal-05031388v1,Rapport intermédiaire 2024 du programme de recherche archéologique 2022-2025 sur le mont Beuvray,REPORT,,relatedData_s,relatedData_s,True,False,10.34847/nkl.aadfk393,doi,10.34847/nkl.aadfk393,NAKALA,dataset_repo,NAKALA - https://nakala.fr (Huma-Num - CNRS),https://nakala.fr/10.34847/nkl.aadfk393,nakala.fr,10.34847,inist.humanum,"Rapport intermédiaire 2024 du programme de recherche archéologique 2022-2025 sur le mont Beuvray, Référentiel",,
hal-05031388,https://hal.science/hal-05031388v1,Rapport intermédiaire 2024 du programme de recherche archéologique 2022-2025 sur le mont Beuvray,REPORT,,seeAlso_s,relatedData_s,False,False,http://www.bibracte.fr,url,,,,,,,,,,,
hal-05034702,https://hal.science/hal-05034702v1,Rapport intermédiaire 2023 du programme de recherche archéologique 2022-2025 sur le mont Beuvray,REPORT,,relatedData_s,relatedData_s,True,False,10.34847/nkl.dbffy9lu,doi,10.34847/nkl.dbffy9lu,NAKALA,dataset_repo,NAKALA - https://nakala.fr (Huma-Num - CNRS),https://nakala.fr/10.34847/nkl.dbffy9lu,nakala.fr,10.34847,inist.humanum,"Rapport intermédiaire 2023 du programme de recherche archéologique 2022-2025 sur le mont Beuvray, Référentiel",,
hal-05034734,https://hal.science/hal-05034734v1,Rapport intermédiaire 2022 du programme de recherche archéologique 2022-2025 sur le mont Beuvray,REPORT,,relatedData_s,relatedData_s,True,False,10.34847/nkl.ffc45fsr,doi,10.34847/nkl.ffc45fsr,NAKALA,dataset_repo,NAKALA - https://nakala.fr (Huma-Num - CNRS),https://nakala.fr/10.34847/nkl.ffc45fsr,nakala.fr,10.34847,inist.humanum,"Rapport intermédiaire 2022 du programme de recherche archéologique 2022-2025 sur le mont Beuvray, Référentiel",,
hal-05051650,https://hal.inrae.fr/hal-05051650v1,Impact of salting practices on sodium distribution in carrots assessed by quantitative MRI,ART,10.1016/j.foodres.2025.116351,relatedData_s,relatedData_s,True,False,10.57745/EOAKKA,doi,10.57745/EOAKKA,Recherche Data Gouv,dataset_repo,Recherche Data Gouv,https://entrepot.recherche.data.gouv.fr/citation?persistentId=doi:10.57745/EOAKKA,entrepot.recherche.data.gouv.fr,10.57745,rdg.prod,Quantitative sodium MRI in carrots,,
hal-05051650,https://hal.inrae.fr/hal-05051650v1,Impact of salting practices on sodium distribution in carrots assessed by quantitative MRI,ART,10.1016/j.foodres.2025.116351,seeAlso_s,relatedData_s,False,False,https://doi.org/10.57745/EOAKKA,doi,10.57745/EOAKKA,Recherche Data Gouv,dataset_repo,Recherche Data Gouv,https://entrepot.recherche.data.gouv.fr/citation?persistentId=doi:10.57745/EOAKKA,entrepot.recherche.data.gouv.fr,10.57745,rdg.prod,Quantitative sodium MRI in carrots,,
hal-05051655,https://hal.inrae.fr/hal-05051655v1,Spatiotemporal quantification of sodium concentration in food using magnetic resonance imaging,ART,10.1016/j.foodres.2025.116416,relatedData_s,relatedData_s,True,False,10.57745/BRGZNJ,doi,10.57745/BRGZNJ,Recherche Data Gouv,dataset_repo,Recherche Data Gouv,https://entrepot.recherche.data.gouv.fr/citation?persistentId=doi:10.57745/BRGZNJ,entrepot.recherche.data.gouv.fr,10.57745,rdg.prod,Spatiotemporal quantification of sodium concentration in carrot,,
hal-05055552,https://ube.hal.science/hal-05055552v1,Coastal hydrodynamics at the sub-Antarctic Possession Island (Crozet archipelago) inferred from bedform structures and sediment properties,ART,10.1016/j.margeo.2025.107559,relatedData_s,relatedData_s,True,False,10.25666/DATAUBFC-2024-03-15,doi,10.25666/DATAUBFC-2024-03-15,dataUBFC - Atelier de la donnée de Bourgogne-Franche-Comté,other,dataUBFC - Atelier de la donnée de Bourgogne-Franche-Comté,https://search-data.ubfc.fr/FR-13002091000019-2024-03-15_MEDUSA-Marine-benthic-Ecological-Data-from.html,search-data.ubfc.fr,10.25666,inist.osutheta,MEDUSA: Marine benthic Ecological Data from Underwater imagery Surveys of sub-Antarctic Crozet environments,,
hal-05070613,https://hal.inrae.fr/hal-05070613v1,Metagenomics reveals contrasted responses of microbial communities to wheat straw amendment in cropland and grassland soils,ART,10.1038/s41598-025-98903-2,relatedData_s,relatedData_s,True,False,10.57745/OMJUXC,doi,10.57745/OMJUXC,Recherche Data Gouv,dataset_repo,Recherche Data Gouv,https://entrepot.recherche.data.gouv.fr/citation?persistentId=doi:10.57745/OMJUXC,entrepot.recherche.data.gouv.fr,10.57745,rdg.prod,Data for Metagenomics reveals contrasted responses of microbial communities to wheat straw amendment in cropland and grassland soils,,
hal-05070613,https://hal.inrae.fr/hal-05070613v1,Metagenomics reveals contrasted responses of microbial communities to wheat straw amendment in cropland and grassland soils,ART,10.1038/s41598-025-98903-2,relatedData_s,relatedData_s,True,False,10.57745/HXN1XT,doi,10.57745/HXN1XT,Recherche Data Gouv,dataset_repo,Recherche Data Gouv,https://entrepot.recherche.data.gouv.fr/citation?persistentId=doi:10.57745/HXN1XT,entrepot.recherche.data.gouv.fr,10.57745,rdg.prod,Analysis report and associated Rmarkdown for Metagenomics reveals contrasted responses of microbial communities to wheat straw amendment in cropland and grassland soils,,
hal-05070613,https://hal.inrae.fr/hal-05070613v1,Metagenomics reveals contrasted responses of microbial communities to wheat straw amendment in cropland and grassland soils,ART,10.1038/s41598-025-98903-2,relatedData_s,relatedData_s,True,False,10.57745/RXJXHW,doi,10.57745/RXJXHW,Recherche Data Gouv,dataset_repo,Recherche Data Gouv,https://entrepot.recherche.data.gouv.fr/citation?persistentId=doi:10.57745/RXJXHW,entrepot.recherche.data.gouv.fr,10.57745,rdg.prod,Additional figures for analysis report,,
hal-05120194,https://hal.science/hal-05120194v1,Subjective Quality Assessment of Foveated Omnidirectional Images in Virtual Reality,ART,10.1109/OJID.2025.3556364,relatedData_s,relatedData_s,True,False,10.5281/zenodo.14009106,doi,10.5281/zenodo.14009106,Zenodo,dataset_repo,Zenodo,https://zenodo.org/doi/10.5281/zenodo.14009106,zenodo.org,10.5281,cern.zenodo,Subjective Quality Assessment of Foveated Omnidirectional Images in Virtual Reality (FOIQA),,
hal-05120194,https://hal.science/hal-05120194v1,Subjective Quality Assessment of Foveated Omnidirectional Images in Virtual Reality,ART,10.1109/OJID.2025.3556364,seeAlso_s,relatedData_s,False,False,https://doi.org/10.5281/zenodo.14009106,doi,10.5281/zenodo.14009106,Zenodo,dataset_repo,Zenodo,https://zenodo.org/doi/10.5281/zenodo.14009106,zenodo.org,10.5281,cern.zenodo,Subjective Quality Assessment of Foveated Omnidirectional Images in Virtual Reality (FOIQA),,
hal-05120953,https://hal.science/hal-05120953v1,Underwater Netting Detection and Distance Estimation using Optic Flow,UNDEFINED,,relatedData_s,relatedData_s,True,False,10.57745/5VJQHM,doi,10.57745/5VJQHM,Recherche Data Gouv,dataset_repo,Recherche Data Gouv,https://entrepot.recherche.data.gouv.fr/citation?persistentId=doi:10.57745/5VJQHM,entrepot.recherche.data.gouv.fr,10.57745,rdg.prod,Camera Underwater images in front of underwater nettings at Lake Guerlédan,,
hal-05120953,https://hal.science/hal-05120953v1,Underwater Netting Detection and Distance Estimation using Optic Flow,UNDEFINED,,seeAlso_s,relatedData_s,False,False,https://amubox.univ-amu.fr/s/FSCfNRt6Q5ifW33,url,,,,,,,,,,,
hal-05127963,https://hal.science/hal-05127963v1,Greening Scenarios for Urban Parcels,SOFTWARE,,relatedData_s,relatedData_s,True,False,10.25666/DATAUBFC-2025-07-04,doi,10.25666/DATAUBFC-2025-07-04,DOI prefix 10.25666,unresolved,,,,,,,not_found,
hal-05143887,https://hal.inrae.fr/hal-05143887v1,"Agriculture, aquaculture et pêche : impacts des modes de production labellisés sur la biodiversité. Rapport scientifique de l'étude",REPORT,10.17180/ayg4-0b92,relatedData_s,relatedData_s,True,False,10.57745/3NAHSN,doi,10.57745/3NAHSN,Recherche Data Gouv,dataset_repo,Recherche Data Gouv,https://entrepot.recherche.data.gouv.fr/citation?persistentId=doi:10.57745/3NAHSN,entrepot.recherche.data.gouv.fr,10.57745,rdg.prod,"Annexe pour : Agriculture, aquaculture et pêche : impacts des modes de production labellisés sur la biodiversité. Rapport scientifique de l'étude",,
hal-05162792,https://ube.hal.science/hal-05162792v1,The dry‐season low‐level cloud cover over western equatorial Africa: a case study with a mesoscale atmospheric model.,ART,10.1002/qj.4962,relatedData_s,relatedData_s,True,False,10.5445/IR/1000150635,doi,10.5445/IR/1000150635,KIT publications,publication_landing,Karlsruher Institut für Technologie (KIT),https://publikationen.bibliothek.kit.edu/1000150635,publikationen.bibliothek.kit.edu,10.5445,tib.kit,Cloud observing data of 85 stations in western Central Africa,,
hal-05166702,https://hal.inrae.fr/hal-05166702v1,Fingerprinting and chemotyping approaches reveal a wide genetic and metabolic diversity among wild hops (Humulus lupulus L.),ART,10.1371/journal.pone.0322330,relatedData_s,relatedData_s,True,False,10.57745/CBSTP0,doi,10.57745/CBSTP0,Recherche Data Gouv,dataset_repo,Recherche Data Gouv,https://entrepot.recherche.data.gouv.fr/citation?persistentId=doi:10.57745/CBSTP0,entrepot.recherche.data.gouv.fr,10.57745,rdg.prod,Wild hop bacterial microbiota (Humulus lupulus L.),,
hal-05168055,https://univ-rennes.hal.science/hal-05168055v1,Human contributions to global soundscapes are less predictable than the acoustic rhythms of wildlife,ART,10.1038/s41559-025-02786-5,relatedData_s,relatedData_s,True,False,10.5281/zenodo.15369637,doi,10.5281/zenodo.15369637,Zenodo,dataset_repo,Zenodo,https://zenodo.org/doi/10.5281/zenodo.15369637,zenodo.org,10.5281,cern.zenodo,Data for Less predictable global rhythms in human than wildlife contributions to soundscapes,,
hal-05168055,https://univ-rennes.hal.science/hal-05168055v1,Human contributions to global soundscapes are less predictable than the acoustic rhythms of wildlife,ART,10.1038/s41559-025-02786-5,relatedPublication_s,relatedData_s,False,True,10.5281/zenodo.15372067,doi,10.5281/zenodo.15372067,Zenodo,dataset_repo,Zenodo,https://zenodo.org/doi/10.5281/zenodo.15372067,zenodo.org,10.5281,cern.zenodo,Soundscape analysis scripts,,Dataset DOI found only in relatedPublication_s; expected HAL field is relatedData_s.
hal-05170289,https://hal.science/hal-05170289v1,Être archiviste et militante ? La construction d'une mémoire lesbienne à partir d'archives du web,COMM,,relatedPublication_s,relatedData_s,False,True,10.34847/nkl.9effky97,doi,10.34847/nkl.9effky97,NAKALA,dataset_repo,NAKALA - https://nakala.fr (Huma-Num - CNRS),https://nakala.fr/10.34847/nkl.9effky97,nakala.fr,10.34847,inist.humanum,Sites web militants lesbiens francophones et analyse de la qualité de leur archivage,,Dataset DOI found only in relatedPublication_s; expected HAL field is relatedData_s.
hal-05170289,https://hal.science/hal-05170289v1,Être archiviste et militante ? La construction d'une mémoire lesbienne à partir d'archives du web,COMM,,seeAlso_s,relatedData_s,False,False,https://calenda.org/1011202,url,,,,,,,,,,,
hal-05177152,https://hal.science/hal-05177152v1,Qui a peur du changement climatique ?,COMM,,relatedData_s,relatedData_s,True,False,10.18167/DVN1/ZRTW02,doi,10.18167/DVN1/ZRTW02,CIRAD Dataverse,dataset_repo,CIRAD Dataverse,https://dataverse.cirad.fr/citation?persistentId=doi:10.18167/DVN1/ZRTW02,dataverse.cirad.fr,10.18167,inist.cirad,Grand Débat National - Données enrichies,,
hal-05177152,https://hal.science/hal-05177152v1,Qui a peur du changement climatique ?,COMM,,seeAlso_s,relatedData_s,False,False,https://agritrop.cirad.fr/597839/,url,,,,,,,,,,,
hal-05177152,https://hal.science/hal-05177152v1,Qui a peur du changement climatique ?,COMM,,seeAlso_s,relatedData_s,False,False,Jeux de données associés : https://doi.org/10.18167/DVN1/ZRTW02,doi,10.18167/DVN1/ZRTW02,CIRAD Dataverse,dataset_repo,CIRAD Dataverse,https://dataverse.cirad.fr/citation?persistentId=doi:10.18167/DVN1/ZRTW02,dataverse.cirad.fr,10.18167,inist.cirad,Grand Débat National - Données enrichies,,
hal-05181242,https://ube.hal.science/hal-05181242v1,L’Auto et le sport ouvrier (1918-1939) : une prétention apolitique mise à l’épreuve,COUV,,relatedPublication_s,relatedData_s,False,False,10.34929/79sj-t281,doi,10.34929/79sj-t281,Editions et presses universitaires de Reims,other,Editions et presses universitaires de Reims,https://library.oapen.org/handle/20.500.12657/53139,library.oapen.org,10.34929,inist.epure,La fabrique de l'information sportive : L'Auto (1900-1944),,
hal-05212119,https://hal.science/hal-05212119v1,A composite gradient index lens for wideband elastic waves focusing: Design approach and experimental validation at constant thickness,ART,10.1016/j.compstruct.2025.119500,relatedPublication_s,relatedData_s,False,True,10.5281/zenodo.16895987,doi,10.5281/zenodo.16895987,Zenodo,dataset_repo,Zenodo,https://zenodo.org/doi/10.5281/zenodo.16895987,zenodo.org,10.5281,cern.zenodo,A composite gradient index lens for wideband elastic waves focusing: Design approach and experimental validation at constant thickness,,Dataset DOI found only in relatedPublication_s; expected HAL field is relatedData_s.
hal-05215288,https://hal.science/hal-05215288v1,La atención diferenciada para discentes de octavo año de Educación Básica con dificultades en lectoescritura,ART,10.37431/conectividad.v6i1.174,relatedPublication_s,relatedData_s,False,False,10.37811/cl_rcm.v8i1.10047,doi,10.37811/cl_rcm.v8i1.10047,DOI prefix 10.37811,unresolved,,,,,,,not_found,
hal-05215288,https://hal.science/hal-05215288v1,La atención diferenciada para discentes de octavo año de Educación Básica con dificultades en lectoescritura,ART,10.37431/conectividad.v6i1.174,relatedPublication_s,relatedData_s,False,False,10.33996/alternancia.v3i4.327,doi,10.33996/alternancia.v3i4.327,DOI prefix 10.33996,unresolved,,,,,,,not_found,
hal-05215288,https://hal.science/hal-05215288v1,La atención diferenciada para discentes de octavo año de Educación Básica con dificultades en lectoescritura,ART,10.37431/conectividad.v6i1.174,relatedPublication_s,relatedData_s,False,False,10.26820/recimundo/4.(3).julio.2020.163-173,doi,10.26820/recimundo/4.(3,DOI prefix 10.26820,unresolved,,,,,,,not_found,
hal-05215288,https://hal.science/hal-05215288v1,La atención diferenciada para discentes de octavo año de Educación Básica con dificultades en lectoescritura,ART,10.37431/conectividad.v6i1.174,relatedPublication_s,relatedData_s,False,False,10.33386/593dp.2023.1-1.1658,doi,10.33386/593dp.2023.1-1.1658,DOI prefix 10.33386,unresolved,,,,,,,not_found,
hal-05215288,https://hal.science/hal-05215288v1,La atención diferenciada para discentes de octavo año de Educación Básica con dificultades en lectoescritura,ART,10.37431/conectividad.v6i1.174,relatedPublication_s,relatedData_s,False,False,10.35381/cm.v6i11.327,doi,10.35381/cm.v6i11.327,DOI prefix 10.35381,unresolved,,,,,,,not_found,
hal-05215288,https://hal.science/hal-05215288v1,La atención diferenciada para discentes de octavo año de Educación Básica con dificultades en lectoescritura,ART,10.37431/conectividad.v6i1.174,relatedPublication_s,relatedData_s,False,False,10.37811/cl_rcm.v7i2.5942,doi,10.37811/cl_rcm.v7i2.5942,DOI prefix 10.37811,unresolved,,,,,,,not_found,
hal-05221870,https://hal.science/hal-05221870v2,Enquête sur l'implication des structures documentaires dans l'accompagnement sur les données de recherche,REPORT,,relatedData_s,relatedData_s,True,False,10.57745/JYWUIY,doi,10.57745/JYWUIY,Recherche Data Gouv,dataset_repo,Recherche Data Gouv,https://entrepot.recherche.data.gouv.fr/citation?persistentId=doi:10.57745/JYWUIY,entrepot.recherche.data.gouv.fr,10.57745,rdg.prod,Données de l'enquête ADBU sur l'implication des structures documentaires dans l'accompagnement sur les données de recherche,,
hal-05222699,https://ube.hal.science/hal-05222699v1,Multi-model assessment of the deglacial climatic evolution at high southern latitudes.,ART,10.5194/cp-21-1443-2025,relatedData_s,relatedData_s,True,False,10.5281/zenodo.15428747,doi,10.5281/zenodo.15428747,Zenodo,dataset_repo,Zenodo,https://zenodo.org/doi/10.5281/zenodo.15428747,zenodo.org,10.5281,cern.zenodo,"Model data for the figures of Obase et al. entitled ""Multi-model assessment of the deglacial climatic evolution at high southern latitudes""",,
hal-05231498,https://hal.inrae.fr/hal-05231498v1,"BRC4Env, le pilier environnement de l’infrastructure RARe",POSTER,,relatedData_s,relatedData_s,True,False,10.15454/TRBJTB,doi,10.15454/TRBJTB,Recherche Data Gouv,dataset_repo,Portail Data INRAE,https://data.inrae.fr/citation?persistentId=doi:10.15454/TRBJTB,data.inrae.fr,10.15454,rdg.prod,"BRC4Env, the Biological Resource Centre for the Environment",,
hal-05233118,https://hal.science/hal-05233118v1,Author Correction: Crizotinib-induced immunogenic cell death in non-small cell lung cancer,ART,10.1038/s41467-019-09838-y,relatedPublication_s,relatedData_s,False,False,10.1038/s41467-019-09415-3,doi,10.1038/s41467-019-09415-3,Journal DOI (10.1038),publication_landing,,,,,,,not_found,
hal-05242519,https://hal.inrae.fr/hal-05242519v1,Monitoring the nitrogen status of a cereal in intercropping by semantic segmentation of RGB images,COMM,10.1163/9789004725232_060,relatedData_s,relatedData_s,True,False,10.57745/F0SIEX,doi,10.57745/F0SIEX,Recherche Data Gouv,dataset_repo,Recherche Data Gouv,https://entrepot.recherche.data.gouv.fr/citation?persistentId=doi:10.57745/F0SIEX,entrepot.recherche.data.gouv.fr,10.57745,rdg.prod,Integration DeepLabv3+ applied to RGB images and vegetation indices for nitrogen status in cereal-legume inter-cropping system,,
