halId_s,hal_uri,hal_title,hal_docType,publication_doi,source_field,expected_field,field_ok,misfiled_dataset_link,related_raw,related_kind,dataset_doi,repository,object_kind,publisher,landing_url,landing_host,doi_prefix,datacite_client,dataset_title,resolve_error,correction_note
hal-03065279,https://inria.hal.science/hal-03065279v1,Adaptation by copy number variation increases insecticide resistance in the fall armyworm,ART,10.1038/s42003-020-01382-6,relatedData_s,relatedData_s,True,False,10.57745/XDVEQW,doi,10.57745/XDVEQW,Recherche Data Gouv,dataset_repo,Recherche Data Gouv,https://entrepot.recherche.data.gouv.fr/citation?persistentId=doi:10.57745/XDVEQW,entrepot.recherche.data.gouv.fr,10.57745,rdg.prod,Curated sequences of cytochrome P450 from Spodoptera frugiperda rice strain,,
hal-03105200,https://hal.science/hal-03105200v1,Identification of Ablation Sites in Persistent Atrial Fibrillation Based on Spatiotemporal Dispersion of Electrograms Using Machine Learning,COMM,,relatedPublication_s,relatedData_s,False,False,10.22489/CinC.2020.221,doi,10.22489/CinC.2020.221,DOI prefix 10.22489,unresolved,,,,,,,not_found,
hal-03110210,https://hal.science/hal-03110210v1,"Scaled, inexact and adaptive generalized FISTA for strongly convex optimization",ART,,relatedPublication_s,relatedData_s,False,False,10.1137/21M1391699,doi,10.1137/21M1391699,Journal DOI (10.1137),publication_landing,,,,,,,not_found,
hal-03144754,https://hal.science/hal-03144754v1,"BRC4Env, a network of Biological Resource Centres for environmental resources",POSTER,10.15454/TRBJTB,relatedData_s,relatedData_s,True,False,10.15454/D6XAKL,doi,10.15454/D6XAKL,Recherche Data Gouv,dataset_repo,Recherche Data Gouv,https://entrepot.recherche.data.gouv.fr/citation?persistentId=doi:10.15454/D6XAKL,entrepot.recherche.data.gouv.fr,10.15454,rdg.prod,CBGP - Continental Arthropod Collection,,
hal-03152833,https://hal.science/hal-03152833v1,Tensor-based noninvasive atrial fibrillation complexity index for catheter ablation,COMM,,relatedPublication_s,relatedData_s,False,False,10.22489/CinC.2020.379,doi,10.22489/CinC.2020.379,DOI prefix 10.22489,unresolved,,,,,,,not_found,
hal-03152856,https://hal.science/hal-03152856v1,Automated atrial fibrillation source detection using shallow convolutional neural networks,COMM,10.22489/CinC.2020.385,relatedPublication_s,relatedData_s,False,False,10.22489/CinC.2020.379,doi,10.22489/CinC.2020.379,DOI prefix 10.22489,unresolved,,,,,,,not_found,
hal-03172123,https://inria.hal.science/hal-03172123v1,"On the generalizability of diffusion MRI signal representations across acquisition parameters, sequences and tissue types: chronicles of the MEMENTO challenge",ART,10.1016/j.neuroimage.2021.118367,relatedPublication_s,relatedData_s,False,False,10.1101/2021.03.02.433228,doi,10.1101/2021.03.02.433228,DOI prefix 10.1101,unresolved,,,,,,,not_found,
hal-03172123,https://inria.hal.science/hal-03172123v1,"On the generalizability of diffusion MRI signal representations across acquisition parameters, sequences and tissue types: chronicles of the MEMENTO challenge",ART,10.1016/j.neuroimage.2021.118367,seeAlso_s,relatedData_s,False,False,https://hal.inria.fr/hal-03172123,url,,,,,,,,,,,
hal-03183150,https://hal.science/hal-03183150v1,Customer Choice Modelling: A Multi-Level Consensus Clustering Approach,ART,,relatedPublication_s,relatedData_s,False,False,10.33166/AETiC.2021.02.009,doi,10.33166/AETiC.2021.02.009,DOI prefix 10.33166,unresolved,,,,,,,not_found,
hal-03201898,https://imt-mines-ales.hal.science/hal-03201898v1,"Characterization of subsurface fluxes at the plot scale during flash floods in the Valescure catchment, France",ART,10.1002/hyp.14144,relatedPublication_s,relatedData_s,False,False,10.22541/au.160464431.14235630/v1,doi,10.22541/au.160464431.14235630/v1,DOI prefix 10.22541,unresolved,,,,,,,not_found,
hal-03201898,https://imt-mines-ales.hal.science/hal-03201898v1,"Characterization of subsurface fluxes at the plot scale during flash floods in the Valescure catchment, France",ART,10.1002/hyp.14144,seeAlso_s,relatedData_s,False,False,https://mistrals.sedoo.fr/?editDatsId=1597&datsId=1597&project_name=HyMeX&q=valescure,url,,,,,,,,,,,
hal-03208690,https://hal.science/hal-03208690v1,Learning from Event Cameras with Sparse Spiking Convolutional Neural Networks,COMM,,relatedPublication_s,relatedData_s,False,False,10.1109/ijcnn52387.2021.9533514,doi,10.1109/ijcnn52387.2021.9533514,Journal DOI (10.1109),publication_landing,,,,,,,not_found,
hal-03210867,https://hal.inrae.fr/hal-03210867v1,Food and habitat supplementation promotes predatory mites and enhances pest control,ART,10.1016/j.biocontrol.2021.104604,relatedData_s,relatedData_s,True,False,10.15454/0AFUU9,doi,10.15454/0AFUU9,Recherche Data Gouv,dataset_repo,Portail Data INRAE,https://data.inrae.fr/citation?persistentId=doi:10.15454/0AFUU9,data.inrae.fr,10.15454,rdg.prod,"Data associated with ""Food and habitat supplementation promotes predatory mites and enhances pest control"" by Etienne L., Bresch C., van Oudenhove L. and Mailleret L. To appear in ""Biological Control""",,
hal-03229358,https://hal.science/hal-03229358v2,On the Detection Capabilities of Underwater Distributed Acoustic Sensing,ART,10.1029/2020jb020925,relatedPublication_s,relatedData_s,False,False,10.1002/essoar.10504330.1,doi,10.1002/essoar.10504330.1,Journal DOI (10.1002),publication_landing,,,,,,,not_found,
hal-03272953,https://laas.hal.science/hal-03272953v1,Low Temperature Deposition of Highly Cyclable Porous Prussian Blue Cathode for Lithium‐Ion Microbattery,ART,10.1002/smll.202101615,relatedData_s,relatedData_s,True,False,10.5281/zenodo.4774324,doi,10.5281/zenodo.4774324,Zenodo,dataset_repo,Zenodo,https://zenodo.org/record/4774324,zenodo.org,10.5281,cern.zenodo,Low Temperature Deposition of Highly Cyclable Porous Prussian Blue Cathode for Lithium-Ion Microbattery,,
hal-03283627,https://hal.science/hal-03283627v1,Capturing the diversity of analyses on the Linux kernel variability,COMM,10.1145/3461001.3471151,relatedPublication_s,relatedData_s,False,True,10.5281/zenodo.4715969,doi,10.5281/zenodo.4715969,Zenodo,dataset_repo,Zenodo,https://zenodo.org/record/4715969,zenodo.org,10.5281,cern.zenodo,Capturing the diversity of analyses on the Linux kernel variability – Companion Technical Report,,Dataset DOI found in relatedPublication_s; expected HAL field is relatedData_s.
hal-03284626,https://hal.science/hal-03284626v1,Extending the Identification of Object-Oriented Variability Implementations using Usage Relationships,COMM,10.1145/3461002.3473943,relatedPublication_s,relatedData_s,False,True,10.5281/zenodo.4946729,doi,10.5281/zenodo.4946729,Zenodo,dataset_repo,Zenodo,https://zenodo.org/record/4946729,zenodo.org,10.5281,cern.zenodo,Extending the Identification of Object-Oriented Variability Implementations using Usage Relationships — Reproduction Package,,Dataset DOI found in relatedPublication_s; expected HAL field is relatedData_s.
hal-03288922,https://hal.inrae.fr/hal-03288922v1,The discernible and hidden effects of clonality on the genotypic and genetic states of populations: Improving our estimation of clonal rates,ART,10.1111/1755-0998.13316,relatedData_s,relatedData_s,True,False,10.15454/FEQ1Z6,doi,10.15454/FEQ1Z6,Recherche Data Gouv,dataset_repo,Portail Data INRAE,https://data.inrae.fr/citation?persistentId=doi:10.15454/FEQ1Z6,data.inrae.fr,10.15454,rdg.prod,The discernible and hidden effects of clonality on the genotypic and genetic states of populations: improving our estimation of clonal rates,,
hal-03312487,https://hal.science/hal-03312487v1,Visualization of Object-Oriented Variability Implementations as Cities,COMM,10.1109/VISSOFT52517.2021.00017,relatedPublication_s,relatedData_s,False,True,10.5281/zenodo.5034199,doi,10.5281/zenodo.5034199,Zenodo,dataset_repo,Zenodo,https://zenodo.org/record/5034199,zenodo.org,10.5281,cern.zenodo,Visualization of Object-Oriented Variability Implementations as Cities — Reproduction package,,Dataset DOI found in relatedPublication_s; expected HAL field is relatedData_s.
hal-03338594,https://hal.science/hal-03338594v1,Multi-Paradigm Modeling for Cyber-Physical Systems: A Systematic Mapping Review,ART,10.1016/j.jss.2021.111081,relatedPublication_s,relatedData_s,False,False,10.17632/jy6ww3hmyw,doi,10.17632/jy6ww3hmyw,DOI prefix 10.17632,unresolved,,,,,,,not_found,
hal-03338594,https://hal.science/hal-03338594v1,Multi-Paradigm Modeling for Cyber-Physical Systems: A Systematic Mapping Review,ART,10.1016/j.jss.2021.111081,seeAlso_s,relatedData_s,False,False,https://data.mendeley.com/datasets/jy6ww3hmyw,url,,,,,,,,,,,
hal-03341769,https://hal.science/hal-03341769v1,ADMM-Based Residual Whiteness Principle for Automatic Parameter Selection in Single Image Super-Resolution Problems,ART,,relatedPublication_s,relatedData_s,False,False,10.1007/s10851-022-01110-1,doi,10.1007/s10851-022-01110-1,Journal DOI (10.1007),publication_landing,,,,,,,not_found,
hal-03371455,https://hal.science/hal-03371455v1,Thinking With Models: The Construction of Legal Cases as Reflected in Late Qing Local Archives,ART,,relatedPublication_s,relatedData_s,False,False,10.1163/15685322-10703012,doi,10.1163/15685322-10703012,DOI prefix 10.1163,unresolved,,,,,,,not_found,
hal-03402553,https://hal.science/hal-03402553v1,Towards integrating quality in theoretical models of acceptance: An extended proposed model applied to e‐learning services,ART,,relatedPublication_s,relatedData_s,False,False,10.1111/bjet.13091,doi,10.1111/bjet.13091,DOI prefix 10.1111,unresolved,,,,,,,not_found,
hal-03409764,https://inria.hal.science/hal-03409764v1,FGS’2019 - 19th French-German-Swiss conference on Optimization,PROCEEDINGS,,relatedPublication_s,relatedData_s,False,False,10.1051/proc/202171100,doi,10.1051/proc/202171100,DOI prefix 10.1051,unresolved,,,,,,,not_found,
hal-03409764,https://inria.hal.science/hal-03409764v1,FGS’2019 - 19th French-German-Swiss conference on Optimization,PROCEEDINGS,,seeAlso_s,relatedData_s,False,False,https://www.esaim-proc.org/articles/proc/abs/2021/02/contents/contents.html,url,,,,,,,,,,,
hal-03419959,https://inria.hal.science/hal-03419959v2,A survey on high-dimensional Gaussian process modeling with application to Bayesian optimization,ART,,relatedPublication_s,relatedData_s,False,False,10.1145/3545611,doi,10.1145/3545611,Journal DOI (10.1145),publication_landing,,,,,,,not_found,
hal-03438331,https://inria.hal.science/hal-03438331v1,k shortest simple paths,SOFTWARE,,relatedPublication_s,relatedData_s,False,False,hal-03196830,hal_id,,,,,,,,,,,
hal-03438331,https://inria.hal.science/hal-03438331v1,k shortest simple paths,SOFTWARE,,relatedPublication_s,relatedData_s,False,False,10.4230/LIPIcs.SEA.2020.18,doi,10.4230/LIPIcs.SEA.2020.18,Dagstuhl,publication_landing,Schloss Dagstuhl – Leibniz-Zentrum für Informatik,https://drops.dagstuhl.de/entities/document/10.4230/LIPIcs.SEA.2020.18,drops.dagstuhl.de,10.4230,lzi.drops,Space and Time Trade-Off for the k Shortest Simple Paths Problem,,
hal-03445804,https://hal.science/hal-03445804v1,A C-library for Register Pressure Reduction in Data Dependence Graphs.,SOFTWARE,,relatedPublication_s,relatedData_s,False,False,hal-00130623,hal_id,,,,,,,,,,,
hal-03445804,https://hal.science/hal-03445804v1,A C-library for Register Pressure Reduction in Data Dependence Graphs.,SOFTWARE,,relatedPublication_s,relatedData_s,False,False,10.1007/s10878-010-9332-8,doi,10.1007/s10878-010-9332-8,Journal DOI (10.1007),publication_landing,,,,,,,not_found,
hal-03445821,https://hal.science/hal-03445821v1,A C-library for Register Saturation Computation,SOFTWARE,,relatedPublication_s,relatedData_s,False,False,10.1007/s10766-005-6466-x,doi,10.1007/s10766-005-6466-x,Journal DOI (10.1007),publication_landing,,,,,,,not_found,
hal-03468411,https://hal.science/hal-03468411v2,Are syllabification and resyllabification strategies phonotactically-directed in French dyslexic children? A preliminary report,ART,,relatedPublication_s,relatedData_s,False,False,10.1044/1092-4388(2011/10-0286),doi,10.1044/1092-4388(2011/10-0286,DOI prefix 10.1044,unresolved,,,,,,,not_found,
hal-03469649,https://inria.hal.science/hal-03469649v1,Robust and Efficient Delaunay Triangulations of Points on Or Close to a Sphere,COMM,,relatedPublication_s,relatedData_s,False,False,10.1007/978-3-642-13193-6_39,doi,10.1007/978-3-642-13193-6_39,Journal DOI (10.1007),publication_landing,,,,,,,not_found,
hal-03474067,https://hal.science/hal-03474067v1,A process reverse engineering approach using Process and Observation Ontology and Probabilistic Relational Models: application to processing of bio-composites for food packaging,COMM,10.1007/978-3-030-98876-0_1,relatedPublication_s,relatedData_s,False,True,10.15454/AIF6TX,doi,10.15454/AIF6TX,Recherche Data Gouv,dataset_repo,Recherche Data Gouv,https://entrepot.recherche.data.gouv.fr/citation?persistentId=doi:10.15454/AIF6TX,entrepot.recherche.data.gouv.fr,10.15454,rdg.prod,PO2 Biorefinery Ontology,,Dataset DOI found in relatedPublication_s; expected HAL field is relatedData_s.
hal-03476299,https://hal.science/hal-03476299v1,Modular-proximal gradient algorithms in variable exponent Lebesgue spaces,ART,,relatedPublication_s,relatedData_s,False,False,10.1137/21M1464336,doi,10.1137/21M1464336,Journal DOI (10.1137),publication_landing,,,,,,,not_found,
hal-03502994,https://hal.science/hal-03502994v1,Extension of RDFS based on the CGs Formalism,COMM,,relatedPublication_s,relatedData_s,False,False,10.1007/3-540-44583-8_20,doi,10.1007/3-540-44583-8_20,Journal DOI (10.1007),publication_landing,,,,,,,not_found,
hal-03506477,https://hal.science/hal-03506477v1,La maréchaussée et les grands chemins (1720-1791),ART,,relatedPublication_s,relatedData_s,False,False,10.3917/infle.049.0031,doi,10.3917/infle.049.0031,Journal DOI (10.3917),publication_landing,,,,,,,not_found,
hal-03506477,https://hal.science/hal-03506477v1,La maréchaussée et les grands chemins (1720-1791),ART,,seeAlso_s,relatedData_s,False,False,https://www.cairn.info/revue-inflexions-2022-1-page-31.htm,url,,,,,,,,,,,
hal-03519402,https://hal.science/hal-03519402v1,"Being together, doing together and going forward together – echoes from France’s cultural third places in times of covid-19",ART,10.11606/extraprensa2021.188937,relatedPublication_s,relatedData_s,False,False,10.11606/extraprensa2021.188937,doi,10.11606/extraprensa2021.188937,DOI prefix 10.11606,unresolved,,,,,,,not_found,
hal-03521600,https://hal.science/hal-03521600v2,Ridge Polariton Laser: Different from a Semiconductor Edge-Emitting Laser,ART,10.1103/PhysRevApplied.18.044029,relatedData_s,relatedData_s,True,False,10.57745/VCC5KV,doi,10.57745/VCC5KV,Recherche Data Gouv,dataset_repo,Recherche Data Gouv,https://entrepot.recherche.data.gouv.fr/citation?persistentId=doi:10.57745/VCC5KV,entrepot.recherche.data.gouv.fr,10.57745,rdg.prod,"Data associated with the article ""Ridge polariton laser: different from a semiconductor edge-emitting laser""",,
hal-03523975,https://hal.science/hal-03523975v1,"Thalassotopies. La mer vue de la terre, la terre vue de la mer dans l’antiquité égéenne",ISSUE,,relatedPublication_s,relatedData_s,False,False,10.4000/mondesanciens.3095,doi,10.4000/mondesanciens.3095,Journal DOI (10.4000),publication_landing,,,,,,,not_found,
hal-03523976,https://hal.science/hal-03523976v1,La faune marine,COUV,,relatedPublication_s,relatedData_s,False,True,10.5281/zenodo.4971978,doi,10.5281/zenodo.4971978,Zenodo,dataset_repo,Zenodo,https://zenodo.org/record/4971978,zenodo.org,10.5281,cern.zenodo,ERETRIA XXV. Les thermes du centre,,Dataset DOI found in relatedPublication_s; expected HAL field is relatedData_s.
hal-03523976,https://hal.science/hal-03523976v1,La faune marine,COUV,,seeAlso_s,relatedData_s,False,False,https://www.esag.swiss/eretria-series/eretria-xxv/eretria-fouilles-et-recherches-xxv-vol-1/,url,,,,,,,,,,,
hal-03528633,https://hal.inrae.fr/hal-03528633v1,Landscape connectivity alters the evolution of density-dependent dispersal during pushed range expansions,ART,10.24072/pcjournal.347,relatedPublication_s,relatedData_s,False,True,10.5281/zenodo.4570235,doi,10.5281/zenodo.4570235,Zenodo,dataset_repo,Zenodo,https://zenodo.org/doi/10.5281/zenodo.4570235,zenodo.org,10.5281,cern.zenodo,"mdahirel/pushed-pulled-2020-phenotype: data and code for ""Landscape connectivity alters the evolution of density-dependent dispersal during pushed range expansions""",,Dataset DOI found in relatedPublication_s; expected HAL field is relatedData_s.
hal-03545512,https://hal-lara.archives-ouvertes.fr/hal-03545512v1,Pratiques et usages des outils numériques dans les communautés scientifiques en France,REPORT,10.52949/5,relatedData_s,relatedData_s,True,False,10.5281/zenodo.5827206,doi,10.5281/zenodo.5827206,Zenodo,dataset_repo,Zenodo,https://zenodo.org/record/5827206,zenodo.org,10.5281,cern.zenodo,State of open science practices in France _ Dataset,,
hal-03545512,https://hal-lara.archives-ouvertes.fr/hal-03545512v1,Pratiques et usages des outils numériques dans les communautés scientifiques en France,REPORT,10.52949/5,relatedPublication_s,relatedData_s,False,True,10.5281/zenodo.3935958,doi,10.5281/zenodo.3935958,Zenodo,dataset_repo,Zenodo,https://zenodo.org/record/3935958,zenodo.org,10.5281,cern.zenodo,questionnaire SOSP-FR - fr,,Dataset DOI found in relatedPublication_s; expected HAL field is relatedData_s.
hal-03545512,https://hal-lara.archives-ouvertes.fr/hal-03545512v1,Pratiques et usages des outils numériques dans les communautés scientifiques en France,REPORT,10.52949/5,seeAlso_s,relatedData_s,False,False,https://www.ouvrirlascience.fr/state-of-open-science-practices-in-france-sosp-fr/,url,,,,,,,,,,,
hal-03551363,https://hal.science/hal-03551363v1,Space-Time-Frequency (STF) MIMO Relaying System with Receiver Based on Coupled Tensor Decompositions,COMM,,relatedPublication_s,relatedData_s,False,False,10.1109/ACSSC.2018.8645158,doi,10.1109/ACSSC.2018.8645158,Journal DOI (10.1109),publication_landing,,,,,,,not_found,
hal-03566409,https://hal.science/hal-03566409v1,The Differential Impact of Intrafirm Collaboration and Technological Network Centrality on Employees’ Likelihood of Leaving the Firm,COMM,,relatedPublication_s,relatedData_s,False,False,10.1287/orsc.2021.1535,doi,10.1287/orsc.2021.1535,DOI prefix 10.1287,unresolved,,,,,,,not_found,
hal-03566420,https://hal.science/hal-03566420v1,The Differential Impact of Intrafirm Collaboration and Technological Network Centrality on Employees’ Likelihood of Leaving the Firm,COMM,,relatedPublication_s,relatedData_s,False,False,10.1287/orsc.2021.1535,doi,10.1287/orsc.2021.1535,DOI prefix 10.1287,unresolved,,,,,,,not_found,
hal-03589161,https://hal.science/hal-03589161v1,ESPON Big Data for Territorial - Analysis and Housing Dynamics. Wellbeing of European citizens regarding the affordability of housing.,REPORT,,relatedData_s,relatedData_s,True,False,10.34847/nkl.aaea911g,doi,10.34847/nkl.aaea911g,NAKALA,dataset_repo,NAKALA - https://nakala.fr (Huma-Num - CNRS),https://nakala.fr/10.34847/nkl.aaea911g,nakala.fr,10.34847,inist.humanum,Unequal housing affordability across European cities,,
hal-03589161,https://hal.science/hal-03589161v1,ESPON Big Data for Territorial - Analysis and Housing Dynamics. Wellbeing of European citizens regarding the affordability of housing.,REPORT,,relatedPublication_s,relatedData_s,False,False,hal-04222330,hal_id,,,,,,,,,,,
hal-03589161,https://hal.science/hal-03589161v1,ESPON Big Data for Territorial - Analysis and Housing Dynamics. Wellbeing of European citizens regarding the affordability of housing.,REPORT,,seeAlso_s,relatedData_s,False,False,https://www.espon.eu/big-data-housing,url,,,,,,,,,,,
hal-03601464,https://hal.inrae.fr/hal-03601464v1,Can Artificial Intelligence Help in the Study of Vegetative Growth Patterns from Herbarium Collections? An Evaluation of the Tropical Flora of the French Guiana Forest,ART,10.3390/plants11040530,relatedData_s,relatedData_s,True,False,10.5281/zenodo.5777028,doi,10.5281/zenodo.5777028,Zenodo,dataset_repo,Zenodo,https://zenodo.org/record/5777028,zenodo.org,10.5281,cern.zenodo,Can Artificial Intelligence help in the study of vegetative growth dynamics from herbarium collections? An evaluation of the tropical flora of the French Guiana forest,,
hal-03626543,https://hal.science/hal-03626543v1,Voix et parcours du féminisme dans les revues de femmes (1870-1970),ISSUE,,relatedPublication_s,relatedData_s,False,False,10.4000/laboratoireitalien.6880,doi,10.4000/laboratoireitalien.6880,Journal DOI (10.4000),publication_landing,,,,,,,not_found,
hal-03648482,https://inria.hal.science/hal-03648482v1,Centralized Traffic Control via Small Fleets of Connected and Automated Vehicles,COMM,,relatedPublication_s,relatedData_s,False,False,10.23919/ECC55457.2022.9838305,doi,10.23919/ECC55457.2022.9838305,DOI prefix 10.23919,unresolved,,,,,,,not_found,
hal-03650389,https://hal.science/hal-03650389v1,Dual-mode Antenna Using Permittivity Gradient for S-band CubeSat Communications,COMM,,relatedPublication_s,relatedData_s,False,False,10.1109/AP-S/USNC-URSI47032.2022.9886510,doi,10.1109/AP-S/USNC-URSI47032.2022.9886510,Journal DOI (10.1109),publication_landing,,,,,,,not_found,
hal-03657077,https://hal.science/hal-03657077v1,"ROV3G 2021 database: geophysical data on the continental shelf offshore Santo Stefano al Mare and San Lorenzo al mare, Liguria, Italy.",OTHER,,relatedPublication_s,relatedData_s,False,True,10.17600/18000869,doi,10.17600/18000869,Sismer,dataset_repo,Sismer,https://campagnes.flotteoceanographique.fr/campagnes/18000869/,campagnes.flotteoceanographique.fr,10.17600,inist.ifremer,"ROV3G cruise,L'Europe R/V",,Dataset DOI found in relatedPublication_s; expected HAL field is relatedData_s.
hal-03675995,https://hal.science/hal-03675995v1,Object Detection with Spiking Neural Networks on Automotive Event Data,COMM,10.1109/IJCNN55064.2022.9892618,relatedPublication_s,relatedData_s,False,False,10.1109/IJCNN55064.2022.9892618,doi,10.1109/IJCNN55064.2022.9892618,Journal DOI (10.1109),publication_landing,,,,,,,not_found,
hal-03687235,https://hal.inrae.fr/hal-03687235v1,CAMELS-FR: A large sample hydroclimatic dataset for France to explore hydrological diversity and support model benchmarking,COMM,,relatedData_s,relatedData_s,True,False,10.57745/WH7FJR,doi,10.57745/WH7FJR,Recherche Data Gouv,dataset_repo,Recherche Data Gouv,https://entrepot.recherche.data.gouv.fr/citation?persistentId=doi:10.57745/WH7FJR,entrepot.recherche.data.gouv.fr,10.57745,rdg.prod,CAMELS-FR dataset,,
hal-03687235,https://hal.inrae.fr/hal-03687235v1,CAMELS-FR: A large sample hydroclimatic dataset for France to explore hydrological diversity and support model benchmarking,COMM,,relatedData_s,relatedData_s,True,False,10.57745/HBQWP5,doi,10.57745/HBQWP5,Recherche Data Gouv,dataset_repo,Recherche Data Gouv,https://entrepot.recherche.data.gouv.fr/citation?persistentId=doi:10.57745/HBQWP5,entrepot.recherche.data.gouv.fr,10.57745,rdg.prod,CAMELS-FR time series dynamic graphs,,
hal-03687235,https://hal.inrae.fr/hal-03687235v1,CAMELS-FR: A large sample hydroclimatic dataset for France to explore hydrological diversity and support model benchmarking,COMM,,relatedData_s,relatedData_s,True,False,10.57745/KK2SVJ,doi,10.57745/KK2SVJ,Recherche Data Gouv,dataset_repo,Recherche Data Gouv,https://entrepot.recherche.data.gouv.fr/citation?persistentId=doi:10.57745/KK2SVJ,entrepot.recherche.data.gouv.fr,10.57745,rdg.prod,CAMELS-FR graphical fact sheets,,
hal-03696920,https://hal.science/hal-03696920v1,"A unified surface geometric framework for feature-aware denoising, hole filling and context-aware completion",ART,,relatedPublication_s,relatedData_s,False,False,10.1007/s10851-022-01107-w,doi,10.1007/s10851-022-01107-w,Journal DOI (10.1007),publication_landing,,,,,,,not_found,
hal-03717858,https://hal.science/hal-03717858v1,Customizable Visualization of Quality Metrics for Object-Oriented Variability Implementations,COMM,10.1145/3546932.3547073,relatedData_s,relatedData_s,True,False,10.5281/zenodo.6644634,doi,10.5281/zenodo.6644634,Zenodo,dataset_repo,Zenodo,https://zenodo.org/record/6644634,zenodo.org,10.5281,cern.zenodo,Customizable Visualization of Quality Metrics for Object-Oriented Variability Implementations - Artifact,,
hal-03762451,https://hal.science/hal-03762451v1,The Responsibility of Public Authorities in China,COUV,,relatedPublication_s,relatedData_s,False,False,10.1017/9781009208550.018,doi,10.1017/9781009208550.018,Journal DOI (10.1017),publication_landing,,,,,,,not_found,
hal-03778623,https://hal.science/hal-03778623v1,H2MEMS Project: Resonant MEMS for detection of hydrogen release in radioactive waste disposal facility,COMM,,relatedPublication_s,relatedData_s,False,False,10.1109/EFTF/IFCS54560.2022.9850611,doi,10.1109/EFTF/IFCS54560.2022.9850611,Journal DOI (10.1109),publication_landing,,,,,,,not_found,
hal-03790391,https://hal.science/hal-03790391v1,"Numerical modelling of the planetary adaptive optics mode of AOC, the adaptive optics project at Calern observatory",COMM,,relatedPublication_s,relatedData_s,False,False,10.1117/12.2643002,doi,10.1117/12.2643002,DOI prefix 10.1117,unresolved,,,,,,,not_found,
hal-03794312,https://hal.science/hal-03794312v1,Edge AI Implementation for Recognizing Sounds Created by Human Activities in Smart Offices Design Concepts,ART,,relatedPublication_s,relatedData_s,False,False,10.1007/978-981-19-3394-3_70,doi,10.1007/978-981-19-3394-3_70,Journal DOI (10.1007),publication_landing,,,,,,,not_found,
hal-03842303,https://hal.science/hal-03842303v1,An integrated cell atlas of the human lung in health and disease,UNDEFINED,10.1101/2022.03.10.483747,relatedPublication_s,relatedData_s,False,False,10.1038/s41591-023-02327-2,doi,10.1038/s41591-023-02327-2,Journal DOI (10.1038),publication_landing,,,,,,,not_found,
hal-03871553,https://inria.hal.science/hal-03871553v1,Envisaging a global infrastructure to exploit the potential of digitised collections,ART,10.3897/BDJ.11.e109439,relatedPublication_s,relatedData_s,False,False,10.22541/au.166678848.82362633/v2,doi,10.22541/au.166678848.82362633/v2,DOI prefix 10.22541,unresolved,,,,,,,not_found,
hal-03909349,https://hal.science/hal-03909349v2,BLUE against OLSE in the location model: energy minimization and asymptotic considerations,ART,,relatedPublication_s,relatedData_s,False,False,10.1007/s00362-023-01423-2,doi,10.1007/s00362-023-01423-2,Journal DOI (10.1007),publication_landing,,,,,,,not_found,
hal-03909555,https://hal.science/hal-03909555v1,La catena di influenze nella ricezione moderna di Plutarco e il riuso delle Vite di Cesare e Bruto: teoria e prassi dei Classical Reception Studies,ART,10.5281/zenodo.3766100,relatedPublication_s,relatedData_s,False,True,10.5281/zenodo.37660964,doi,10.5281/zenodo.37660964,Zenodo,dataset_repo,,,,,,,not_found,Dataset DOI found in relatedPublication_s; expected HAL field is relatedData_s.
hal-03931195,https://hal.inrae.fr/hal-03931195v1,Improvement of eukaryotic protein predictions from soil metagenomes,ART,10.1038/s41597-022-01420-4,relatedData_s,relatedData_s,True,False,10.15454/E2VTRB,doi,10.15454/E2VTRB,Recherche Data Gouv,dataset_repo,Portail Data INRAE,https://data.inrae.fr/citation?persistentId=doi:10.15454/E2VTRB,data.inrae.fr,10.15454,rdg.prod,Improvement of eukaryotic protein predictions from soil metagenomes,,
hal-03932126,https://hal.science/hal-03932126v1,The novel combination of Nano Vector Network Analyzer and machine learning for fruit identification and ripeness grading,ART,,relatedPublication_s,relatedData_s,False,False,10.3390/s23020952,doi,10.3390/s23020952,DOI prefix 10.3390,unresolved,,,,,,,not_found,
hal-03936013,https://hal.science/hal-03936013v1,A Positive Feedback Between Crustal Thickness and Melt Extraction for the Origin of the Martian Dichotomy,ART,10.1029/2022JE007472,relatedPublication_s,relatedData_s,False,True,10.5281/zenodo.7228037,doi,10.5281/zenodo.7228037,Zenodo,dataset_repo,Zenodo,https://zenodo.org/record/7228037,zenodo.org,10.5281,cern.zenodo,A positive feedback between crustal thickness and melt extraction for the origin of the Martian dichotomy - Figure software &amp; Data,,Dataset DOI found in relatedPublication_s; expected HAL field is relatedData_s.
hal-03997711,https://hal.science/hal-03997711v1,Enquête sur les Données de la Recherche au sein de deux universités françaises,REPORT,,relatedData_s,relatedData_s,True,False,10.57745/BIC6MB,doi,10.57745/BIC6MB,Recherche Data Gouv,dataset_repo,Recherche Data Gouv,https://entrepot.recherche.data.gouv.fr/citation?persistentId=doi:10.57745/BIC6MB,entrepot.recherche.data.gouv.fr,10.57745,rdg.prod,Réponses Enquête Données de la recherche Université de Strasbourg et Université Côte d’Azur,,
